case_id,N_st,n_x,n_y,l_x_mm,l_y_mm,C_G1_Corner_b,C_G1_Edge_b,C_G1_Interior_b,B_G1_Edge_b,B_G1_Edge_h,B_G1_Interior_b,B_G1_Interior_h,C_G2_Corner_b,C_G2_Edge_b,C_G2_Interior_b,B_G2_Edge_b,B_G2_Edge_h,B_G2_Interior_b,B_G2_Interior_h,C_G3_Corner_b,C_G3_Edge_b,C_G3_Interior_b,B_G3_Edge_b,B_G3_Edge_h,B_G3_Interior_b,B_G3_Interior_h
110,6,6,3,7200,6600,650,650,650,300,550,300,550,650,650,650,150,400,200,400,650,650,650,150,400,150,400
111,8,10,3,6600,7200,500,500,500,350,700,350,700,500,500,500,350,700,350,700,500,500,500,350,700,350,700
112,10,5,5,3600,6600,750,750,750,300,600,300,600,750,750,750,300,600,300,600,700,700,700,300,600,300,600
113,6,6,4,5400,3600,700,700,700,150,400,200,550,700,700,700,150,400,200,550,500,500,500,150,400,200,550
114,6,10,3,3600,4200,750,750,750,250,450,250,450,750,750,750,250,450,250,450,750,750,750,250,450,250,450
115,7,5,5,6000,3600,500,500,500,200,600,200,600,500,500,500,200,600,200,600,500,500,500,200,600,200,600
116,10,7,5,3600,7200,600,600,600,350,600,350,600,600,600,600,200,450,350,600,600,600,600,200,450,350,600
117,9,5,3,6000,3600,400,400,400,250,400,300,500,400,400,400,250,400,300,500,400,400,400,250,400,300,500
118,10,9,3,4800,3600,450,600,600,350,750,350,750,450,600,600,350,750,350,750,450,600,600,350,750,350,750
119,6,5,5,4200,6600,400,400,400,250,550,250,550,400,400,400,250,550,250,550,400,400,400,250,550,250,550
120,6,7,4,4800,6000,400,450,450,250,550,250,550,400,450,450,250,550,250,550,400,450,450,250,550,250,550
121,9,7,4,4200,4200,400,400,400,350,700,350,700,400,400,400,150,450,150,450,400,400,400,150,450,150,450
122,6,6,3,7200,6000,400,400,400,350,650,350,650,400,400,400,350,650,350,650,400,400,400,350,650,350,650
123,10,6,4,4800,6000,700,700,750,250,750,250,750,700,700,700,250,750,250,750,400,400,400,250,750,250,750
124,7,8,4,3600,4200,550,600,600,350,650,350,650,400,600,600,200,400,200,400,400,600,600,200,400,200,400
125,8,7,4,4800,4200,400,400,450,250,500,250,500,400,400,450,250,500,250,500,400,400,450,250,500,250,500
126,8,10,5,6000,3600,550,550,550,250,600,250,600,550,550,550,250,600,250,600,550,550,550,250,600,250,600
127,7,6,3,7200,5400,400,650,650,200,500,200,500,400,650,650,200,500,200,500,400,650,650,150,400,150,400
128,10,8,5,5400,5400,400,400,400,350,600,350,600,400,400,400,350,600,350,600,400,400,400,350,600,350,600
129,9,9,4,3600,3600,600,600,600,350,600,350,600,600,600,600,200,400,350,600,400,400,400,200,400,350,600
130,8,5,4,6000,4800,400,400,550,200,400,200,450,400,400,550,150,400,150,450,400,400,550,150,400,150,450
131,8,9,3,6600,6600,600,600,650,150,450,150,450,550,550,550,150,400,150,450,550,550,550,150,400,150,450
132,7,7,3,3600,4200,500,500,500,300,700,300,700,450,450,500,200,500,200,550,450,450,500,200,500,200,550
133,8,10,5,4800,4200,450,500,500,250,750,250,750,450,500,500,250,750,250,750,450,500,500,200,400,250,750
134,7,6,5,3600,4800,600,600,600,300,800,300,800,600,600,600,300,800,300,800,600,600,600,300,800,300,800
135,8,7,3,3600,4800,500,500,500,400,650,400,650,400,400,500,400,650,400,650,400,400,500,250,450,300,500
136,8,7,3,3600,3600,700,700,700,250,650,250,650,700,700,700,150,450,150,450,700,700,700,150,450,150,450
137,8,5,5,6000,5400,500,500,500,250,500,250,500,500,500,500,250,400,250,500,500,500,500,250,400,250,500
138,10,10,4,6000,4200,750,750,750,150,400,250,400,750,750,750,150,400,150,400,450,750,750,150,400,150,400
139,7,6,3,5400,3600,700,700,700,350,650,350,650,700,700,700,250,400,250,400,700,700,700,250,400,250,400
140,9,6,3,6000,6000,400,400,450,300,800,300,800,400,400,450,300,800,300,800,400,400,450,300,800,300,800
141,9,7,5,4200,3600,500,500,750,200,550,250,750,500,500,750,200,550,250,750,500,500,750,200,550,250,750
142,8,5,5,7200,4200,450,450,450,200,450,200,450,450,450,450,150,450,150,450,450,450,450,150,450,150,450
143,6,6,4,5400,6000,750,750,750,300,600,300,600,750,750,750,300,600,300,600,750,750,750,300,600,300,600
144,6,8,3,6600,4200,400,400,400,250,750,250,750,400,400,400,200,500,200,500,400,400,400,200,500,200,500
145,10,8,5,3600,3600,650,650,800,300,700,300,700,650,650,800,300,700,300,700,650,650,800,300,700,300,700
146,10,8,5,4800,6600,500,500,500,200,400,200,400,400,400,450,150,400,150,400,400,400,450,150,400,150,400
147,7,10,5,6600,7200,650,650,750,300,500,300,500,650,650,750,150,450,150,450,650,650,750,150,450,150,450
148,9,7,4,4800,6000,600,600,600,250,400,250,400,600,600,600,250,400,250,400,600,600,600,250,400,250,400
149,7,6,4,5400,6000,750,750,750,300,550,300,550,750,750,750,300,550,300,550,500,500,500,300,550,300,550
150,9,8,3,3600,6000,450,550,550,300,800,300,800,450,550,550,300,800,300,800,450,550,550,200,500,200,500
151,7,7,4,4800,7200,450,550,550,250,550,250,550,400,550,550,250,550,250,550,400,550,550,250,550,250,550
152,6,5,5,3600,5400,750,750,750,400,800,400,800,750,750,750,400,800,400,800,750,750,750,400,800,400,800
153,7,7,5,4200,4800,700,700,700,250,400,250,400,500,700,700,250,400,250,400,500,700,700,250,400,250,400
154,6,7,5,4200,5400,600,600,600,250,400,250,400,600,600,600,250,400,250,400,600,600,600,250,400,250,400
155,7,7,4,5400,6000,600,600,600,400,650,400,650,600,600,600,400,650,400,650,500,500,500,200,500,200,500
156,9,6,5,5400,7200,650,650,650,350,800,350,800,650,650,650,350,800,350,800,650,650,650,250,600,350,800
157,10,5,4,6600,6600,550,550,550,250,550,250,550,550,550,550,250,550,250,550,550,550,550,250,550,250,550
158,9,8,3,3600,5400,750,750,750,350,700,350,700,750,750,750,250,450,350,700,750,750,750,150,450,350,700
159,9,7,5,7200,6000,750,750,750,300,600,300,600,750,750,750,300,600,300,600,750,750,750,300,600,300,600
160,6,8,3,5400,7200,550,550,550,400,750,400,750,500,500,550,300,500,400,750,500,500,550,300,500,350,550
161,6,8,5,6000,6000,650,650,650,350,700,350,700,400,450,450,350,700,350,700,400,450,450,350,700,350,700
162,8,10,4,6600,4200,500,500,500,350,700,350,700,500,500,500,350,700,350,700,500,500,500,350,700,350,700
163,8,6,4,6600,4800,500,500,500,250,750,250,750,500,500,500,250,750,250,750,500,500,500,150,400,250,400
164,6,10,4,4200,6000,650,750,750,250,650,250,650,650,750,750,250,650,250,650,650,750,750,250,650,250,650
165,10,7,3,4800,5400,400,500,500,300,800,300,800,400,500,500,300,450,300,450,400,500,500,300,450,300,450
166,8,7,4,4800,4200,800,800,800,200,450,300,450,800,800,800,150,450,150,450,800,800,800,150,450,150,450
167,10,9,4,5400,3600,600,600,600,250,700,250,700,400,450,600,150,450,250,700,400,450,600,150,450,250,700
168,8,5,3,3600,3600,500,500,500,150,450,150,450,500,500,500,150,450,150,450,500,500,500,150,450,150,450
169,10,5,5,7200,3600,400,400,650,200,450,200,550,400,400,650,200,450,200,550,400,400,650,200,450,200,550
170,7,7,5,7200,7200,400,400,650,250,400,250,400,400,400,650,250,400,250,400,400,400,650,250,400,250,400
171,7,10,5,6600,4800,550,550,550,150,400,200,450,550,550,550,150,400,200,450,550,550,550,150,400,200,450
172,9,7,4,4200,6600,550,550,550,150,400,350,550,450,450,450,150,400,350,550,450,450,450,150,400,350,550
173,8,7,3,6600,6600,650,650,650,250,450,250,450,650,650,650,250,450,250,450,650,650,650,250,450,250,450
174,10,6,3,6000,4800,800,800,800,250,450,250,450,800,800,800,250,450,250,450,800,800,800,250,450,250,450
175,9,6,3,6000,6000,500,500,500,250,700,250,700,500,500,500,150,400,150,400,500,500,500,150,400,150,400
176,8,5,5,6000,6600,600,600,600,250,500,400,800,600,600,600,250,500,400,800,600,600,600,250,500,400,800
177,7,5,5,6600,4800,550,550,550,400,650,400,650,550,550,550,400,650,400,650,550,550,550,400,650,400,650
178,7,5,3,4800,4200,400,400,800,150,450,300,600,400,400,800,150,450,300,600,400,400,800,150,450,300,600
179,7,9,5,6000,4800,500,500,500,400,750,400,750,500,500,500,350,700,400,750,500,500,500,350,700,400,750
180,10,9,3,7200,6600,700,700,700,200,600,200,600,700,700,700,200,400,200,400,700,700,700,200,400,200,400
181,6,10,5,7200,3600,800,800,800,300,500,300,500,800,800,800,200,450,300,500,800,800,800,200,450,300,500
182,9,7,4,6000,4800,700,700,700,350,650,350,650,700,700,700,350,650,350,650,700,700,700,350,650,350,650
183,10,8,3,3600,4800,550,550,550,250,600,250,600,450,450,550,250,600,250,600,450,450,550,250,600,250,600
184,7,10,3,4800,4200,400,400,400,250,550,250,550,400,400,400,250,550,250,550,400,400,400,200,500,250,550
185,10,7,4,7200,4800,550,550,550,250,500,300,750,500,500,500,250,500,300,750,500,500,500,250,500,300,750
186,10,5,4,3600,4800,450,450,450,300,500,300,500,450,450,450,200,400,300,500,450,450,450,200,400,300,500
187,7,8,5,4200,4200,550,550,550,400,700,400,700,550,550,550,400,700,400,700,500,550,550,200,400,250,450
188,7,9,3,3600,6000,700,700,700,300,700,300,700,700,700,700,300,700,300,700,650,650,700,300,700,300,700
189,10,7,4,4200,5400,700,700,700,250,750,250,750,700,700,700,250,750,250,750,700,700,700,250,750,250,750
190,9,8,3,7200,6600,800,800,800,250,700,250,700,800,800,800,250,700,250,700,800,800,800,250,400,250,400
191,6,7,5,6000,4200,800,800,800,250,450,300,600,800,800,800,250,450,300,600,800,800,800,250,450,300,600
192,8,10,4,6600,4800,700,700,700,250,450,250,450,700,700,700,150,450,150,450,550,550,550,150,450,150,450
193,10,5,3,7200,5400,800,800,800,300,600,300,600,800,800,800,300,600,300,600,800,800,800,200,600,200,600
194,9,6,5,6000,4200,750,750,750,200,550,200,550,750,750,750,200,550,200,550,750,750,750,200,550,200,550
195,9,8,4,3600,7200,700,700,700,350,600,350,600,700,700,700,350,600,350,600,700,700,700,350,600,350,600
196,10,7,4,4200,7200,450,450,450,150,400,200,450,450,450,450,150,400,200,450,450,450,450,150,400,200,450
197,6,6,3,5400,4200,650,650,650,250,500,250,500,650,650,650,250,500,250,500,650,650,650,250,500,250,500
198,7,8,4,4200,6600,400,400,400,250,650,250,650,400,400,400,250,400,250,400,400,400,400,250,400,250,400
199,6,10,5,6000,3600,600,600,600,250,550,250,550,600,600,600,150,450,250,550,450,450,450,150,450,250,550
200,6,10,5,4800,7200,400,400,400,200,450,200,450,400,400,400,200,450,200,450,400,400,400,200,450,200,450
201,7,5,5,5400,4800,500,500,500,300,700,300,700,500,500,500,200,550,200,550,500,500,500,200,550,200,550
202,10,8,5,4200,3600,650,650,650,250,500,250,500,650,650,650,250,500,250,500,650,650,650,250,500,250,500
203,9,6,3,3600,6000,700,700,700,150,400,400,700,700,700,700,150,400,400,700,450,700,700,150,400,400,700
204,6,9,4,6000,3600,450,450,450,250,400,300,450,450,450,450,250,400,300,450,450,450,450,250,400,300,450
205,7,6,5,5400,6000,650,650,650,300,700,300,700,500,500,650,200,450,300,700,500,500,500,150,400,300,700
206,8,5,4,4200,4200,650,650,650,400,600,400,600,650,650,650,400,600,400,600,450,450,650,150,450,400,600
207,7,8,5,6600,6000,450,450,450,350,750,350,750,450,450,450,350,750,350,750,450,450,450,350,750,350,750
208,6,7,5,6000,4200,650,650,650,250,750,250,750,650,650,650,250,750,250,750,650,650,650,250,750,250,750
209,7,6,4,6000,4200,750,750,750,200,550,200,550,600,600,750,200,550,200,550,600,600,750,200,550,200,550
210,9,9,3,5400,3600,550,550,550,300,600,300,600,550,550,550,300,600,300,600,400,400,550,300,600,300,600
211,9,9,5,4200,6600,400,400,400,350,600,350,600,400,400,400,350,600,350,600,400,400,400,350,600,350,600
212,9,10,4,6600,7200,650,650,650,300,700,300,700,650,650,650,150,400,300,700,400,400,650,150,400,300,700
213,8,8,4,6600,4200,400,400,400,300,800,300,800,400,400,400,150,450,150,450,400,400,400,150,450,150,450
214,6,9,4,4200,4200,650,650,650,250,500,250,500,600,650,650,250,500,250,500,600,650,650,250,500,250,500
215,10,6,4,7200,4200,500,500,500,250,600,250,600,400,400,400,250,600,250,600,400,400,400,150,450,250,600
216,6,6,3,3600,7200,600,600,600,400,650,400,650,600,600,600,400,650,400,650,600,600,600,400,650,400,650
217,9,6,5,6600,4200,450,550,550,200,400,200,400,450,550,550,200,400,200,400,450,550,550,150,400,200,400
218,9,8,3,4200,6000,800,800,800,300,650,300,650,800,800,800,200,400,300,650,800,800,800,200,400,300,650
219,10,5,3,7200,6000,800,800,800,300,500,300,500,800,800,800,300,500,300,500,800,800,800,300,500,300,500
220,10,9,3,5400,6000,700,700,700,200,450,200,450,700,700,700,200,450,200,450,700,700,700,200,450,200,450
221,9,8,4,6000,7200,400,400,400,400,700,400,700,400,400,400,400,700,400,700,400,400,400,400,700,400,700
222,7,5,3,4200,3600,650,650,650,200,600,200,600,650,650,650,200,600,200,600,400,400,400,200,600,200,600
223,6,5,4,4800,4800,700,700,700,350,700,350,700,700,700,700,350,700,350,700,700,700,700,250,500,300,700
224,8,7,5,6000,6000,600,600,650,250,650,250,650,600,600,650,250,650,250,650,600,600,650,200,400,200,400
225,7,5,5,4200,6600,600,600,600,150,450,150,450,600,600,600,150,450,150,450,600,600,600,150,400,150,400
226,6,10,3,5400,4200,750,750,750,300,700,300,700,750,750,750,150,450,300,700,750,750,750,150,400,300,700
227,7,9,3,7200,7200,600,600,600,400,800,400,800,600,600,600,300,450,400,800,450,600,600,200,450,200,450
228,8,6,3,7200,6000,500,500,500,200,550,200,550,500,500,500,200,550,200,550,500,500,500,200,550,200,550
229,8,7,5,4800,7200,750,750,750,300,500,300,700,600,750,750,300,500,300,700,600,750,750,300,500,300,700
230,6,8,3,3600,5400,700,700,700,150,400,200,550,700,700,700,150,400,150,400,700,700,700,150,400,150,400
231,9,7,5,6600,6600,450,750,750,300,700,300,700,400,750,750,300,700,300,700,400,500,750,300,700,300,700
232,6,7,5,6600,3600,600,600,600,350,750,350,750,600,600,600,350,750,350,750,550,550,550,300,600,300,600
233,8,9,3,7200,5400,500,500,500,200,450,200,450,500,500,500,150,400,150,400,500,500,500,150,400,150,400
234,7,8,5,4800,5400,750,750,750,150,400,150,400,500,750,750,150,400,150,400,400,550,550,150,400,150,400
235,10,9,4,7200,4200,400,600,600,300,600,300,600,400,600,600,300,600,300,600,400,400,400,300,600,300,600
236,7,9,4,7200,4800,650,700,700,250,450,250,450,650,700,700,250,450,250,450,650,700,700,250,450,250,450
237,9,8,4,4200,4200,700,700,700,200,400,200,400,700,700,700,200,400,200,400,700,700,700,200,400,200,400
238,7,10,5,6000,7200,600,600,600,150,400,300,650,600,600,600,150,400,300,650,400,400,600,150,400,300,650
239,9,7,4,4800,4200,400,400,400,300,650,300,650,400,400,400,300,650,300,650,400,400,400,200,500,200,500
