case_id,N_st,n_x,n_y,l_x_mm,l_y_mm,C_G1_Corner_b,C_G1_Edge_b,C_G1_Interior_b,B_G1_Edge_b,B_G1_Edge_h,B_G1_Interior_b,B_G1_Interior_h,C_G2_Corner_b,C_G2_Edge_b,C_G2_Interior_b,B_G2_Edge_b,B_G2_Edge_h,B_G2_Interior_b,B_G2_Interior_h,C_G3_Corner_b,C_G3_Edge_b,C_G3_Interior_b,B_G3_Edge_b,B_G3_Edge_h,B_G3_Interior_b,B_G3_Interior_h
9070,9,5,5,4200,6600,600,600,600,400,800,400,800,450,450,600,400,800,400,800,450,450,600,350,650,400,800
9071,7,7,5,4800,6600,750,750,750,350,750,350,750,600,600,750,250,400,350,750,600,600,750,150,400,350,750
9072,7,8,5,5400,7200,650,650,650,200,500,200,500,650,650,650,150,450,200,500,650,650,650,150,450,200,450
9073,6,10,5,6000,4200,650,650,650,350,750,350,750,650,650,650,350,750,350,750,650,650,650,350,750,350,750
9074,7,5,5,7200,4200,600,600,600,250,500,400,600,600,600,600,250,500,400,600,600,600,600,200,450,400,600
9075,8,9,4,4800,7200,650,650,650,200,450,200,450,650,650,650,200,450,200,450,650,650,650,200,450,200,450
9076,8,6,4,3600,3600,500,800,800,350,750,350,750,500,750,750,350,750,350,750,400,400,750,350,750,350,750
9077,9,5,3,4200,3600,750,750,750,300,550,300,550,750,750,750,150,400,150,400,500,750,750,150,400,150,400
9078,7,6,4,6000,6000,450,450,450,250,650,250,650,450,450,450,250,650,250,650,400,400,450,250,650,250,650
9079,8,9,3,4800,3600,650,650,650,400,600,400,600,450,600,600,250,400,250,400,450,600,600,250,400,250,400
9080,7,10,3,6600,4200,700,700,700,400,650,400,650,700,700,700,400,650,400,650,700,700,700,400,650,400,650
9081,7,8,4,5400,4800,450,450,450,200,450,200,450,450,450,450,200,450,200,450,450,450,450,150,400,150,400
9082,6,5,3,6600,4200,550,550,550,350,800,350,800,550,550,550,150,400,250,400,550,550,550,150,400,250,400
9083,10,9,4,6000,4800,400,400,400,300,750,300,750,400,400,400,150,400,300,750,400,400,400,150,400,250,400
9084,8,9,3,3600,6600,400,400,450,200,500,250,650,400,400,450,150,450,150,450,400,400,450,150,450,150,450
9085,7,5,3,4200,4200,700,700,700,150,400,150,400,700,700,700,150,400,150,400,700,700,700,150,400,150,400
9086,8,8,3,5400,5400,650,650,650,300,700,300,700,650,650,650,200,450,300,700,650,650,650,200,450,200,500
9087,10,8,4,6000,7200,550,550,550,150,400,250,700,550,550,550,150,400,250,700,550,550,550,150,400,250,700
9088,7,8,3,6600,4800,750,750,750,350,600,350,600,600,600,600,350,600,350,600,600,600,600,150,400,150,400
9089,9,7,3,4200,4800,700,700,700,350,550,350,700,700,700,700,350,550,350,700,550,550,700,350,550,350,700
9090,10,8,4,6000,4800,700,700,800,200,550,250,700,700,700,800,150,400,250,700,550,550,800,150,400,250,700
9091,9,8,4,7200,5400,400,400,400,200,500,200,500,400,400,400,150,400,200,500,400,400,400,150,400,150,400
9092,10,8,4,6000,6000,500,500,500,250,400,250,400,500,500,500,250,400,250,400,500,500,500,250,400,250,400
9093,8,5,3,4200,7200,450,450,450,350,750,350,750,400,400,450,350,750,350,750,400,400,450,250,700,350,750
9094,7,5,4,6000,3600,600,700,700,300,650,300,650,600,700,700,300,650,300,650,600,700,700,300,650,300,650
9095,6,9,5,6600,7200,450,450,450,200,450,300,750,450,450,450,150,400,150,400,450,450,450,150,400,150,400
9096,6,10,5,5400,5400,700,700,700,400,800,400,800,700,700,700,400,800,400,800,700,700,700,150,450,150,450
9097,6,7,4,6000,4800,400,450,450,400,650,400,650,400,450,450,400,650,400,650,400,450,450,250,400,400,650
9098,9,9,3,7200,6600,450,450,450,300,550,300,550,450,450,450,300,550,300,550,450,450,450,150,400,300,550
9099,7,10,3,3600,4800,400,400,400,300,550,300,550,400,400,400,300,550,300,550,400,400,400,300,550,300,550
9100,9,9,3,4200,7200,400,400,400,400,650,400,650,400,400,400,400,650,400,650,400,400,400,400,650,400,650
9101,9,5,4,4200,4200,450,500,500,400,750,400,750,450,500,500,400,750,400,750,450,500,500,400,750,400,750
9102,6,9,4,4200,3600,600,600,750,150,450,200,450,600,600,750,150,400,200,450,600,600,750,150,400,200,450
9103,8,5,3,6600,3600,550,550,550,200,500,200,500,550,550,550,200,500,200,500,550,550,550,200,500,200,500
9104,10,9,3,4800,5400,500,500,500,200,400,200,400,400,400,400,150,400,200,400,400,400,400,150,400,200,400
9105,9,9,4,5400,6000,750,750,750,250,600,250,600,500,750,750,250,600,250,600,500,750,750,250,450,250,450
9106,10,9,5,6000,5400,500,500,500,200,600,200,600,500,500,500,200,600,200,600,400,500,500,200,600,200,600
9107,9,9,5,4800,4200,650,650,650,400,750,400,750,650,650,650,400,750,400,750,650,650,650,400,750,400,750
9108,9,5,3,3600,7200,400,500,550,300,650,300,650,400,450,450,300,650,300,650,400,450,450,300,650,300,650
9109,6,10,3,6000,4800,650,650,650,300,600,300,600,650,650,650,300,600,300,600,550,550,550,300,600,300,600
9110,9,9,3,6000,3600,500,550,550,250,650,250,650,500,550,550,150,450,150,450,500,550,550,150,450,150,450
9111,6,10,4,5400,5400,800,800,800,250,550,250,550,800,800,800,250,550,250,550,800,800,800,150,400,250,550
9112,9,7,3,7200,5400,400,400,400,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,400,150,400
9113,9,9,4,6600,7200,650,650,650,250,550,250,550,650,650,650,250,550,250,550,650,650,650,150,450,150,450
9114,10,10,3,4800,6000,450,450,450,300,500,300,500,450,450,450,150,400,150,400,450,450,450,150,400,150,400
9115,9,9,3,3600,6000,650,650,650,250,500,250,500,650,650,650,250,500,250,500,450,650,650,150,400,150,400
9116,7,7,5,6600,6600,550,550,550,200,400,200,400,550,550,550,200,400,200,400,550,550,550,200,400,200,400
9117,8,5,3,6000,6600,750,750,750,300,650,300,650,750,750,750,150,450,200,600,750,750,750,150,450,200,600
9118,10,7,5,5400,4800,700,700,700,250,400,250,400,700,700,700,250,400,250,400,700,700,700,250,400,250,400
9119,6,5,3,4800,6600,700,700,700,350,700,350,700,400,400,700,350,700,350,700,400,400,550,250,400,350,700
9120,9,7,4,6000,3600,650,650,650,200,450,200,450,650,650,650,150,400,150,400,600,600,600,150,400,150,400
9121,8,7,4,7200,4800,500,500,500,150,450,150,450,500,500,500,150,450,150,450,500,500,500,150,450,150,450
9122,8,7,4,7200,5400,500,500,500,200,500,200,500,450,450,500,200,500,200,500,450,450,500,200,500,200,500
9123,6,9,4,6000,3600,450,450,550,250,700,250,700,450,450,550,250,700,250,700,450,450,550,250,700,250,700
9124,8,10,4,3600,6000,450,700,700,150,400,250,450,450,700,700,150,400,250,450,450,700,700,150,400,250,450
9125,10,5,5,4800,4800,400,450,450,150,450,250,700,400,400,450,150,400,150,400,400,400,450,150,400,150,400
9126,8,9,4,7200,4200,800,800,800,400,650,400,650,800,800,800,400,650,400,650,800,800,800,250,500,400,650
9127,7,7,5,6000,4800,700,700,700,350,550,350,550,700,700,700,350,550,350,550,450,700,700,350,550,350,550
9128,10,10,5,3600,6600,550,550,550,250,500,250,700,550,550,550,250,500,250,700,550,550,550,250,500,250,700
9129,10,8,3,7200,4200,600,600,600,350,600,350,600,600,600,600,350,600,350,600,600,600,600,350,600,350,600
9130,9,9,5,6600,5400,750,750,750,350,550,350,550,450,450,750,150,450,150,450,450,450,750,150,400,150,400
9131,6,6,3,4800,3600,800,800,800,250,600,250,600,800,800,800,250,600,250,600,800,800,800,250,600,250,600
9132,9,8,3,4200,6000,550,550,550,300,800,300,800,550,550,550,300,800,300,800,450,550,550,300,800,300,800
9133,8,9,4,6000,4800,650,650,650,350,700,350,700,400,500,500,350,700,350,700,400,500,500,350,700,350,700
9134,6,9,4,4200,3600,450,450,450,400,700,400,700,450,450,450,400,700,400,700,450,450,450,400,700,400,700
9135,6,6,5,6600,4800,450,450,450,400,700,400,700,450,450,450,400,700,400,700,450,450,450,150,400,300,700
9136,8,7,3,5400,4200,400,400,400,400,750,400,750,400,400,400,400,750,400,750,400,400,400,400,750,400,750
9137,7,5,5,7200,3600,600,650,650,300,750,300,750,600,650,650,300,750,300,750,600,650,650,250,750,250,750
9138,10,10,4,6000,7200,650,650,650,200,450,200,450,650,650,650,150,400,150,400,600,600,650,150,400,150,400
9139,7,5,5,6000,3600,400,600,600,200,400,200,400,400,600,600,200,400,200,400,400,600,600,150,400,200,400
9140,9,6,3,7200,4800,500,500,550,300,750,300,750,500,500,500,300,750,300,750,500,500,500,300,750,300,750
9141,8,8,4,3600,7200,750,750,750,150,400,150,400,750,750,750,150,400,150,400,750,750,750,150,400,150,400
9142,9,6,4,4200,6000,500,500,500,200,600,300,650,500,500,500,200,600,300,650,500,500,500,200,600,300,650
9143,10,6,3,4200,7200,600,600,600,150,450,150,450,600,600,600,150,400,150,400,600,600,600,150,400,150,400
9144,9,10,5,7200,4200,450,450,450,150,450,150,450,450,450,450,150,400,150,450,450,450,450,150,400,150,450
9145,7,6,5,4200,7200,600,600,600,200,450,200,450,600,600,600,200,450,200,450,600,600,600,200,400,200,400
9146,10,8,3,3600,3600,650,650,650,150,400,200,500,650,650,650,150,400,200,500,650,650,650,150,400,200,500
9147,9,7,4,4200,5400,600,600,700,200,600,250,750,400,400,700,200,600,250,750,400,400,700,200,600,250,750
9148,9,5,4,3600,6000,450,500,500,350,550,350,550,450,450,500,250,400,350,550,450,450,500,250,400,350,550
9149,8,6,3,6000,4800,400,400,400,150,400,150,400,400,400,400,150,400,150,400,400,400,400,150,400,150,400
9150,8,8,4,4200,4200,600,600,600,300,450,300,450,600,600,600,300,450,300,450,600,600,600,300,450,300,450
9151,8,7,3,7200,6600,700,700,700,350,750,350,750,700,700,700,150,400,150,400,450,450,600,150,400,150,400
9152,6,9,4,5400,6000,750,750,750,200,550,200,550,750,750,750,200,550,200,550,750,750,750,200,550,200,550
9153,10,5,3,4200,6600,400,400,400,150,400,200,450,400,400,400,150,400,200,450,400,400,400,150,400,200,450
9154,6,9,3,6600,3600,500,550,550,400,700,400,700,500,550,550,300,450,400,700,400,400,550,300,450,400,700
9155,8,9,5,4200,6000,500,500,500,250,500,250,500,500,500,500,250,450,250,500,450,450,450,150,400,150,400
9156,8,10,4,6000,6000,450,450,450,200,500,200,500,450,450,450,150,400,200,500,450,450,450,150,400,200,500
9157,7,10,4,7200,4800,650,650,650,250,650,250,650,650,650,650,250,650,250,650,650,650,650,250,650,250,650
9158,6,10,3,5400,6000,450,600,600,200,400,200,400,450,600,600,200,400,200,400,450,500,600,200,400,200,400
9159,10,6,4,5400,5400,500,550,550,250,600,250,750,500,550,550,250,600,250,750,500,550,550,200,550,200,550
9160,6,8,4,4800,4200,750,750,750,200,550,200,550,750,750,750,200,550,200,550,750,750,750,200,550,200,550
9161,7,8,4,5400,6600,500,500,500,300,650,300,650,500,500,500,150,400,150,400,500,500,500,150,400,150,400
9162,6,10,4,4800,7200,650,650,650,150,400,250,450,650,650,650,150,400,250,450,650,650,650,150,400,200,400
9163,9,7,4,7200,7200,500,500,550,150,450,300,750,500,500,550,150,450,250,700,500,500,550,150,450,250,700
9164,8,9,4,4800,6600,750,750,750,300,500,300,500,750,750,750,150,450,300,500,750,750,750,150,400,200,400
9165,7,10,5,5400,6600,750,750,750,300,600,350,650,750,750,750,250,400,350,650,500,500,750,250,400,350,650
9166,9,6,5,3600,7200,750,750,750,250,650,250,650,750,750,750,150,400,250,650,750,750,750,150,400,250,650
9167,6,9,5,4800,5400,450,450,450,200,450,200,450,400,400,450,200,450,200,450,400,400,450,200,450,200,450
9168,6,6,4,4200,5400,650,650,650,200,450,250,750,650,650,650,200,450,250,750,650,650,650,200,450,250,750
9169,10,9,3,4800,4200,600,600,600,350,600,350,600,600,600,600,350,600,350,600,600,600,600,250,400,250,400
9170,8,6,5,4800,3600,400,400,400,250,400,400,600,400,400,400,250,400,400,600,400,400,400,250,400,400,600
9171,7,9,5,4200,3600,550,550,550,300,650,300,650,500,550,550,300,650,300,650,500,550,550,300,650,300,650
9172,10,5,4,7200,4800,450,450,450,400,800,400,800,450,450,450,400,800,400,800,450,450,450,400,800,400,800
9173,9,10,4,6600,7200,600,600,600,300,600,300,600,600,600,600,300,600,300,600,600,600,600,300,600,300,600
9174,9,5,5,7200,4200,500,500,500,350,750,350,750,500,500,500,250,650,250,650,500,500,500,250,650,250,650
9175,6,5,4,4800,5400,500,500,500,400,750,400,750,450,450,500,400,750,400,750,450,450,500,400,750,400,750
9176,8,10,5,7200,6600,450,450,450,200,500,200,500,450,450,450,200,500,200,500,450,450,450,200,500,200,500
9177,9,10,4,7200,4800,800,800,800,200,400,250,600,800,800,800,150,400,250,600,800,800,800,150,400,250,600
9178,9,5,4,6000,6600,500,500,500,200,400,200,400,500,500,500,200,400,200,400,500,500,500,200,400,200,400
9179,8,9,5,5400,5400,800,800,800,300,600,300,600,800,800,800,300,600,300,600,800,800,800,300,600,300,600
9180,7,7,5,4200,4200,500,500,500,300,450,300,450,450,500,500,300,450,300,450,450,500,500,300,450,300,450
9181,8,7,3,3600,6000,750,750,750,300,700,300,700,750,750,750,300,700,300,700,750,750,750,200,600,300,700
9182,9,8,4,6000,4200,700,700,700,350,650,350,650,700,700,700,250,450,250,450,700,700,700,250,450,250,450
9183,6,9,3,7200,6600,600,600,600,150,400,250,500,600,600,600,150,400,250,500,600,600,600,150,400,250,500
9184,7,6,4,6600,5400,650,650,650,350,700,350,700,600,600,600,350,700,350,700,600,600,600,350,700,350,700
9185,10,6,4,4200,3600,700,700,700,300,500,300,500,700,700,700,150,400,150,400,700,700,700,150,400,150,400
9186,7,7,5,6600,5400,800,800,800,350,550,350,550,750,750,800,350,550,350,550,750,750,800,300,500,300,500
9187,9,7,5,4200,3600,800,800,800,200,600,200,600,400,400,400,200,600,200,600,400,400,400,200,600,200,600
9188,10,8,5,4800,5400,450,450,450,250,550,300,650,450,450,450,250,550,300,650,400,400,450,250,550,300,650
9189,6,9,3,7200,3600,500,500,500,300,450,300,450,500,500,500,300,450,300,450,500,500,500,300,450,300,450
9190,9,7,3,3600,5400,750,750,750,200,550,400,700,750,750,750,200,550,400,700,750,750,750,200,550,400,700
9191,9,6,5,6600,3600,700,700,700,250,450,250,450,700,700,700,250,450,250,450,700,700,700,250,450,250,450
9192,7,7,3,6000,4200,400,400,400,350,550,350,550,400,400,400,250,400,350,550,400,400,400,150,400,350,550
9193,9,10,5,3600,4800,700,700,700,300,700,300,700,700,700,700,300,700,300,700,700,700,700,150,450,150,450
9194,7,8,3,6000,7200,800,800,800,300,750,300,750,450,800,800,150,400,300,750,450,800,800,150,400,300,750
9195,7,6,3,6600,4800,600,600,600,200,550,200,550,550,550,550,200,550,200,550,550,550,550,200,550,200,550
9196,10,7,3,6000,5400,400,450,450,350,800,350,800,400,450,450,350,800,350,800,400,400,400,350,800,350,800
9197,8,5,5,6600,7200,700,700,700,350,650,350,650,700,700,700,350,650,350,650,700,700,700,250,500,250,500
9198,10,7,4,4200,6000,550,550,550,200,450,200,450,550,550,550,200,450,200,450,550,550,550,200,450,200,450
9199,6,10,3,7200,5400,400,400,400,250,500,250,500,400,400,400,150,450,250,500,400,400,400,150,450,250,500
9200,10,6,4,4200,4200,650,650,650,400,650,400,650,650,650,650,200,400,400,650,650,650,650,200,400,400,650
9201,10,9,4,6000,3600,500,500,500,150,400,150,400,500,500,500,150,400,150,400,500,500,500,150,400,150,400
9202,10,6,4,7200,3600,600,600,600,150,400,150,400,450,450,450,150,400,150,400,450,450,450,150,400,150,400
9203,10,7,4,6600,6000,450,450,450,250,500,250,500,450,450,450,250,500,250,500,450,450,450,250,500,250,500
9204,9,7,3,4800,6000,700,700,700,250,550,250,550,600,600,700,250,550,250,550,450,600,700,250,550,250,550
9205,9,5,4,3600,3600,800,800,800,200,550,200,550,600,600,800,200,550,200,550,600,600,800,200,550,200,550
9206,6,8,4,5400,6600,650,650,650,250,750,250,750,650,650,650,250,750,250,750,650,650,650,250,750,250,750
9207,6,5,5,4800,4200,450,450,500,250,600,250,600,400,450,500,200,400,200,400,400,450,500,200,400,200,400
9208,7,6,4,4800,5400,750,750,750,250,400,250,400,750,750,750,250,400,250,400,750,750,750,250,400,250,400
9209,8,5,5,4800,6000,400,600,600,200,600,200,600,400,600,600,150,450,200,600,400,600,600,150,450,200,600
9210,9,10,5,6000,7200,550,550,550,150,450,300,550,550,550,550,150,450,300,550,400,400,400,150,450,300,550
9211,6,9,4,5400,7200,550,550,550,150,450,350,550,550,550,550,150,400,250,400,400,400,400,150,400,250,400
9212,8,9,5,4200,7200,400,400,400,250,400,250,400,400,400,400,250,400,250,400,400,400,400,250,400,250,400
9213,8,8,3,7200,3600,800,800,800,150,450,150,450,800,800,800,150,450,150,450,450,800,800,150,450,150,450
9214,8,8,3,4200,6000,550,550,550,400,600,400,600,550,550,550,400,600,400,600,550,550,550,400,600,400,600
9215,6,6,4,5400,6000,750,750,750,300,750,300,750,750,750,750,300,750,300,750,400,750,750,300,750,300,750
9216,8,9,4,4800,4200,550,550,550,300,800,300,800,550,550,550,300,800,300,800,550,550,550,200,450,300,800
9217,7,8,5,7200,7200,800,800,800,350,650,350,650,450,450,800,150,450,250,450,450,450,800,150,450,250,450
9218,7,5,5,7200,6000,450,450,450,200,550,200,550,450,450,450,200,550,200,550,450,450,450,200,550,200,550
9219,9,5,4,3600,3600,400,400,400,250,750,250,750,400,400,400,200,450,250,750,400,400,400,200,450,250,750
9220,6,10,4,3600,6000,500,500,500,250,650,250,650,450,450,500,150,400,250,650,450,450,500,150,400,250,650
9221,8,7,4,6000,6000,700,700,700,350,800,350,800,400,400,700,200,400,200,400,400,400,700,200,400,200,400
9222,10,5,3,6600,5400,450,450,450,250,450,400,650,450,450,450,250,450,400,650,400,400,450,200,400,400,650
9223,10,7,3,7200,7200,400,400,400,300,750,300,750,400,400,400,300,750,300,750,400,400,400,300,450,300,750
9224,6,7,3,5400,6000,600,600,600,350,700,350,700,600,600,600,350,700,350,700,600,600,600,250,400,250,400
9225,9,8,5,6000,4800,500,500,500,300,650,300,650,500,500,500,200,600,200,600,500,500,500,150,450,200,600
9226,7,9,5,5400,7200,550,550,550,150,400,300,800,550,550,550,150,400,300,800,550,550,550,150,400,300,800
9227,8,8,3,4800,6000,600,600,600,400,750,400,750,600,600,600,150,450,150,450,600,600,600,150,450,150,450
9228,8,6,5,4800,5400,400,400,400,300,550,400,700,400,400,400,150,450,150,450,400,400,400,150,450,150,450
9229,10,6,3,4200,4200,700,700,700,300,600,300,600,700,700,700,300,600,300,600,700,700,700,150,400,150,400
9230,7,7,3,6600,6600,400,400,400,300,750,300,750,400,400,400,300,750,300,750,400,400,400,300,750,300,750
9231,10,8,5,3600,4200,550,750,750,350,600,350,600,550,650,750,150,400,150,400,550,650,750,150,400,150,400
9232,6,5,4,6600,6000,450,450,450,300,700,300,700,450,450,450,300,700,300,700,450,450,450,250,400,250,400
9233,9,9,5,4800,3600,450,450,450,250,550,250,550,450,450,450,250,550,250,550,400,400,450,250,550,250,550
9234,6,8,4,5400,4200,750,750,750,350,600,350,600,750,750,750,350,600,350,600,550,550,750,350,600,350,600
9235,7,6,4,6000,4200,500,500,500,250,500,250,500,500,500,500,250,500,250,500,500,500,500,250,500,250,500
