case_id,N_st,n_x,n_y,l_x_mm,l_y_mm,C_G1_Corner_b,C_G1_Edge_b,C_G1_Interior_b,B_G1_Edge_b,B_G1_Edge_h,B_G1_Interior_b,B_G1_Interior_h,C_G2_Corner_b,C_G2_Edge_b,C_G2_Interior_b,B_G2_Edge_b,B_G2_Edge_h,B_G2_Interior_b,B_G2_Interior_h,C_G3_Corner_b,C_G3_Edge_b,C_G3_Interior_b,B_G3_Edge_b,B_G3_Edge_h,B_G3_Interior_b,B_G3_Interior_h
6016,10,6,3,4200,3600,550,600,600,350,700,350,700,550,600,600,350,700,350,700,550,600,600,350,700,350,700
6017,8,9,5,6000,6600,450,450,550,400,700,400,700,450,450,550,200,450,200,450,400,400,400,200,400,200,450
6018,7,9,4,5400,5400,450,450,550,250,400,350,650,450,450,550,150,400,200,550,450,450,450,150,400,150,450
6019,8,9,4,7200,4800,800,800,800,250,600,250,600,800,800,800,250,600,250,600,800,800,800,250,600,250,600
6020,6,9,4,3600,4200,400,400,400,350,800,350,800,400,400,400,350,800,350,800,400,400,400,350,800,350,800
6021,7,10,5,4800,7200,450,550,600,400,700,400,700,450,550,600,400,700,400,700,450,550,600,400,700,400,700
6022,7,10,3,6000,6600,550,550,550,250,550,250,550,550,550,550,250,550,250,550,550,550,550,250,550,250,550
6023,9,8,3,4200,3600,500,500,500,200,400,200,400,500,500,500,150,400,200,400,500,500,500,150,400,150,400
6024,7,7,3,6000,6000,600,600,600,300,750,300,750,600,600,600,300,750,300,750,600,600,600,300,750,300,750
6025,7,8,4,5400,5400,500,500,500,300,700,300,700,500,500,500,200,400,200,400,500,500,500,200,400,200,400
6026,9,6,3,6600,4200,700,700,700,250,750,250,750,700,700,700,250,750,250,750,700,700,700,250,750,250,750
6027,8,10,4,3600,6000,550,550,550,350,550,350,550,450,450,550,350,550,350,550,450,450,550,350,550,350,550
6028,8,5,3,5400,4800,400,400,400,200,450,200,450,400,400,400,200,450,200,450,400,400,400,150,400,150,400
6029,10,8,5,6600,4200,700,700,700,350,650,350,650,700,700,700,250,500,250,500,700,700,700,250,500,250,500
6030,6,5,5,6600,6600,400,400,400,250,500,250,500,400,400,400,250,500,250,500,400,400,400,250,500,250,500
6031,9,8,4,6600,5400,500,500,500,200,450,200,450,400,400,400,150,450,150,450,400,400,400,150,450,150,450
6032,6,7,3,6000,6000,400,400,400,250,750,250,750,400,400,400,250,750,250,750,400,400,400,250,750,250,750
6033,8,5,3,5400,6600,800,800,800,150,400,200,450,550,800,800,150,400,200,450,550,800,800,150,400,200,450
6034,6,7,5,6000,4200,400,400,400,250,550,250,550,400,400,400,250,550,250,550,400,400,400,250,550,250,550
6035,6,7,3,6000,7200,800,800,800,300,700,300,700,800,800,800,300,700,300,700,650,650,650,250,500,250,500
6036,6,8,4,3600,5400,650,650,650,350,550,350,550,650,650,650,350,550,350,550,550,600,600,350,550,350,550
6037,7,7,4,3600,3600,550,550,550,300,450,300,450,550,550,550,300,450,300,450,550,550,550,300,450,300,450
6038,10,5,4,4800,4200,450,450,450,200,400,350,800,450,450,450,150,400,350,800,450,450,450,150,400,350,800
6039,7,5,3,4800,7200,700,700,700,250,450,250,450,700,700,700,200,450,250,450,700,700,700,200,450,250,450
6040,6,7,5,6000,4800,650,650,650,350,550,350,550,650,650,650,350,550,350,550,650,650,650,150,450,150,450
6041,9,6,5,4800,7200,450,450,500,200,600,200,600,450,450,500,200,600,200,600,400,400,500,200,600,200,600
6042,8,6,5,5400,3600,750,750,750,250,650,250,650,750,750,750,250,650,250,650,750,750,750,150,400,150,400
6043,10,5,3,6600,7200,500,500,500,400,600,400,600,500,500,500,400,600,400,600,500,500,500,400,600,400,600
6044,6,6,3,6600,6000,400,400,400,200,500,350,800,400,400,400,200,500,200,550,400,400,400,150,450,150,450
6045,6,7,3,3600,4200,600,600,600,250,600,250,600,400,600,600,250,600,250,600,400,600,600,250,600,250,600
6046,8,6,4,4200,5400,750,750,750,350,750,350,750,550,550,550,350,750,350,750,500,500,500,350,750,350,750
6047,8,6,5,7200,6600,550,550,550,300,700,300,700,400,400,400,150,400,200,600,400,400,400,150,400,200,600
6048,8,9,5,4200,6000,450,450,450,350,800,350,800,400,400,450,350,800,350,800,400,400,450,250,450,250,450
6049,9,7,4,3600,7200,500,500,500,200,400,200,400,500,500,500,200,400,200,400,500,500,500,200,400,200,400
6050,9,9,5,7200,4200,400,400,400,400,600,400,600,400,400,400,400,600,400,600,400,400,400,200,400,400,600
6051,7,10,5,3600,5400,400,400,400,250,500,250,500,400,400,400,250,500,250,500,400,400,400,250,500,250,500
6052,9,10,5,4200,4200,600,600,600,300,750,300,750,400,400,400,300,750,300,750,400,400,400,200,400,200,400
6053,7,8,4,3600,4200,750,750,750,300,800,300,800,750,750,750,150,400,300,800,500,550,550,150,400,300,800
6054,9,5,4,6600,6000,800,800,800,350,700,350,700,800,800,800,350,700,350,700,800,800,800,350,700,350,700
6055,6,6,5,6000,6600,550,550,550,300,750,300,750,400,400,550,150,400,300,750,400,400,550,150,400,300,750
6056,8,6,4,3600,6600,700,700,700,300,800,300,800,700,700,700,300,800,300,800,700,700,700,250,500,250,500
6057,7,6,4,4800,4200,450,450,450,400,700,400,700,450,450,450,400,700,400,700,450,450,450,200,550,400,700
6058,6,9,3,3600,4800,750,750,750,200,600,200,600,650,750,750,200,600,200,600,450,450,750,200,600,200,600
6059,9,7,3,6000,6000,500,500,500,350,700,350,700,500,500,500,350,700,350,700,500,500,500,350,700,350,700
6060,7,10,4,7200,7200,400,400,400,250,650,250,650,400,400,400,250,650,250,650,400,400,400,150,400,250,650
6061,7,6,3,4200,7200,700,700,700,200,550,300,750,700,700,700,200,550,300,750,600,700,700,150,400,300,750
6062,8,8,3,6000,4800,450,450,450,250,400,250,400,450,450,450,150,400,150,400,450,450,450,150,400,150,400
6063,6,9,5,5400,6600,500,500,500,350,800,350,800,500,500,500,150,400,150,400,500,500,500,150,400,150,400
6064,9,8,3,6000,4200,400,400,400,150,400,150,400,400,400,400,150,400,150,400,400,400,400,150,400,150,400
6065,8,8,3,4200,7200,750,750,750,150,400,200,550,400,400,750,150,400,150,400,400,400,750,150,400,150,400
6066,10,10,5,6600,4200,750,750,750,300,450,300,450,750,750,750,300,450,300,450,750,750,750,300,450,300,450
6067,10,9,4,4800,6600,650,650,650,300,700,300,700,650,650,650,150,400,300,700,650,650,650,150,400,300,700
6068,8,6,5,6000,6000,500,500,500,400,650,400,650,500,500,500,200,500,200,500,500,500,500,200,500,200,500
6069,9,10,5,6000,4800,800,800,800,300,650,300,650,800,800,800,300,650,300,650,800,800,800,300,650,300,650
6070,10,7,3,7200,7200,400,400,400,400,800,400,800,400,400,400,250,500,400,800,400,400,400,150,400,400,800
6071,10,5,5,7200,4200,450,450,750,250,400,250,400,450,450,750,250,400,250,400,450,450,750,250,400,250,400
6072,6,7,4,4200,5400,550,800,800,150,450,350,800,550,800,800,150,450,350,800,550,800,800,150,450,350,800
6073,8,5,4,6000,7200,600,600,600,200,600,200,600,600,600,600,150,400,200,600,600,600,600,150,400,200,600
6074,7,8,4,6000,6000,700,700,700,300,800,300,800,700,700,700,150,400,150,400,700,700,700,150,400,150,400
6075,10,9,5,7200,4800,800,800,800,350,650,350,650,800,800,800,350,650,350,650,800,800,800,350,650,350,650
6076,10,7,3,6000,6600,400,400,500,350,800,350,800,400,400,500,150,450,300,550,400,400,500,150,400,150,400
6077,7,8,5,4800,7200,600,600,600,400,650,400,650,600,600,600,400,650,400,650,550,600,600,400,650,400,650
6078,6,6,5,6000,6000,700,700,700,350,700,350,700,500,500,700,350,700,350,700,500,500,700,150,400,150,400
6079,8,7,5,3600,4800,500,800,800,400,600,400,600,500,800,800,400,600,400,600,500,800,800,400,600,400,600
6080,9,9,5,7200,6000,600,600,600,200,600,200,600,500,500,500,200,500,200,600,400,400,500,200,500,200,600
6081,7,7,4,6600,6600,400,400,800,200,400,200,400,400,400,800,200,400,200,400,400,400,800,150,400,150,400
6082,10,6,4,3600,4800,500,500,500,350,600,350,600,450,450,450,350,600,350,600,450,450,450,150,400,200,600
6083,9,6,3,7200,6600,800,800,800,300,500,300,500,800,800,800,200,400,300,500,800,800,800,200,400,300,500
6084,9,8,3,7200,6600,500,500,500,250,700,250,700,500,500,500,250,700,250,700,500,500,500,150,450,150,450
6085,10,7,5,7200,6000,400,400,400,300,800,300,800,400,400,400,300,800,300,800,400,400,400,300,800,300,800
6086,6,7,4,4800,3600,450,450,450,400,650,400,650,450,450,450,200,400,200,400,450,450,450,200,400,200,400
6087,7,6,3,5400,5400,450,450,450,250,550,400,750,450,450,450,200,450,400,750,450,450,450,200,450,400,750
6088,7,10,3,7200,3600,600,600,600,150,450,350,700,450,450,600,150,450,350,700,450,450,600,150,400,350,700
6089,6,10,4,5400,4200,400,400,700,200,550,400,750,400,400,700,200,400,400,750,400,400,700,200,400,400,750
6090,7,5,5,3600,7200,600,600,600,400,650,400,650,400,600,600,400,650,400,650,400,600,600,150,400,250,400
6091,8,7,3,6600,6000,800,800,800,150,400,150,400,800,800,800,150,400,150,400,800,800,800,150,400,150,400
6092,7,7,4,6000,5400,700,700,700,150,450,150,450,700,700,700,150,450,150,450,700,700,700,150,400,150,400
6093,9,5,5,4800,3600,650,650,650,350,600,350,600,650,650,650,350,600,350,600,500,500,500,200,550,350,600
6094,9,9,3,6000,3600,600,600,600,350,800,350,800,550,550,600,350,800,350,800,550,550,600,350,800,350,800
6095,7,6,4,6600,4200,550,550,550,200,500,300,600,550,550,550,200,500,300,600,550,550,550,200,400,300,600
6096,7,10,4,6000,3600,400,400,400,150,400,150,400,400,400,400,150,400,150,400,400,400,400,150,400,150,400
6097,6,6,3,3600,6000,650,650,650,250,650,250,650,650,650,650,250,650,250,650,450,650,650,250,650,250,650
6098,6,10,3,6600,5400,650,650,650,150,450,350,800,650,650,650,150,450,350,800,650,650,650,150,450,350,800
6099,7,7,4,6000,3600,400,400,600,250,500,250,500,400,400,600,250,500,250,500,400,400,600,200,400,200,400
6100,9,5,5,4200,5400,550,550,550,400,700,400,700,550,550,550,400,700,400,700,550,550,550,400,700,400,700
6101,10,5,5,7200,4200,750,750,750,200,550,200,550,400,400,750,200,550,200,550,400,400,750,200,550,200,550
6102,6,8,3,7200,3600,400,400,400,150,400,200,500,400,400,400,150,400,200,500,400,400,400,150,400,200,500
6103,8,5,3,5400,4800,600,750,750,350,700,350,700,600,750,750,250,550,350,700,600,750,750,250,550,350,700
6104,9,5,4,3600,6000,700,700,700,200,450,350,550,700,700,700,200,450,350,550,700,700,700,150,400,350,550
6105,8,10,5,6600,7200,450,450,450,250,400,250,400,400,450,450,250,400,250,400,400,450,450,250,400,250,400
6106,8,8,3,4200,4800,400,600,600,150,400,300,700,400,600,600,150,400,300,700,400,600,600,150,400,200,450
6107,9,6,3,4200,3600,600,600,600,150,400,150,400,600,600,600,150,400,150,400,600,600,600,150,400,150,400
6108,10,8,3,4800,6000,500,500,500,350,550,350,550,500,500,500,350,550,350,550,500,500,500,150,400,150,400
6109,8,5,4,6000,6000,600,600,600,300,800,300,800,600,600,600,150,450,300,800,500,500,500,150,450,300,800
6110,8,6,5,4200,4800,450,450,450,300,450,300,450,450,450,450,300,450,300,450,450,450,450,250,400,300,450
6111,10,9,3,5400,5400,400,400,500,150,450,350,550,400,400,500,150,450,350,550,400,400,400,150,450,350,550
6112,7,6,3,4800,7200,700,700,700,200,500,200,500,700,700,700,200,500,200,500,700,700,700,200,500,200,500
6113,6,9,3,6000,4200,400,400,400,300,700,300,700,400,400,400,300,700,300,700,400,400,400,300,700,300,700
6114,10,10,5,4800,4800,500,500,500,150,400,200,400,500,500,500,150,400,200,400,500,500,500,150,400,200,400
6115,7,8,4,6600,6600,700,700,700,350,800,350,800,700,700,700,350,800,350,800,450,500,500,350,800,350,800
6116,6,7,4,6600,4200,450,450,650,350,800,350,800,450,450,650,350,800,350,800,450,450,650,350,800,350,800
6117,8,8,5,4200,6000,450,450,450,300,550,400,700,400,400,450,300,550,400,700,400,400,400,300,550,300,550
6118,6,6,4,4200,6600,600,600,600,300,450,300,450,600,600,600,300,450,300,450,600,600,600,300,450,300,450
6119,7,10,3,6000,5400,450,450,450,200,400,350,700,450,450,450,200,400,250,400,450,450,450,200,400,250,400
6120,9,8,5,4200,6000,650,650,650,400,650,400,650,650,650,650,400,650,400,650,650,650,650,400,650,400,650
6121,7,5,3,4200,6600,650,650,650,300,800,300,800,650,650,650,300,800,300,800,600,650,650,200,450,200,450
6122,9,9,5,5400,6600,800,800,800,150,450,300,650,800,800,800,150,450,300,650,800,800,800,150,400,300,650
6123,10,7,5,7200,5400,700,700,700,300,650,300,650,700,700,700,300,650,300,650,700,700,700,300,650,300,650
6124,10,10,5,7200,4200,500,500,500,200,400,350,650,500,500,500,200,400,350,650,500,500,500,200,400,350,650
6125,10,10,5,6600,6600,500,500,500,300,600,300,600,500,500,500,300,600,300,600,500,500,500,150,450,150,450
6126,8,8,4,6000,4800,600,600,600,250,400,250,400,600,600,600,250,400,250,400,600,600,600,250,400,250,400
6127,9,10,4,7200,5400,650,650,650,300,600,300,600,650,650,650,300,600,300,600,650,650,650,300,450,300,600
6128,10,10,5,4800,3600,500,500,500,200,600,200,600,500,500,500,200,600,200,600,500,500,500,200,600,200,600
6129,9,6,3,6600,4200,650,650,650,200,500,200,500,650,650,650,200,500,200,500,650,650,650,200,500,200,500
6130,10,9,4,6000,7200,400,400,400,350,800,350,800,400,400,400,350,800,350,800,400,400,400,200,550,200,550
6131,6,5,5,6000,3600,450,450,450,350,650,350,650,450,450,450,350,650,350,650,450,450,450,350,650,350,650
6132,8,10,5,5400,4200,450,450,450,200,550,200,550,400,400,400,200,550,200,550,400,400,400,200,550,200,550
6133,10,6,3,4200,3600,450,450,450,250,750,250,750,450,450,450,250,750,250,750,400,450,450,250,750,250,750
6134,8,6,3,6000,7200,600,600,600,350,650,350,650,600,600,600,350,650,350,650,600,600,600,350,650,350,650
6135,6,5,5,5400,3600,800,800,800,200,450,200,450,500,500,800,150,400,150,400,500,500,800,150,400,150,400
6136,7,6,5,5400,4200,450,450,500,150,400,150,400,400,450,500,150,400,150,400,400,450,500,150,400,150,400
6137,10,6,5,5400,3600,450,500,500,250,650,250,650,450,500,500,250,650,250,650,450,500,500,200,500,200,500
6138,9,10,4,3600,7200,650,800,800,350,600,350,600,650,650,650,350,600,350,600,650,650,650,350,600,350,600
6139,10,9,3,7200,6600,650,650,650,200,600,200,600,650,650,650,200,600,200,600,650,650,650,150,450,200,600
6140,7,8,4,4800,5400,450,450,500,350,700,350,700,400,400,500,350,700,350,700,400,400,500,350,700,350,700
6141,8,5,4,5400,6000,600,600,600,350,600,350,600,600,600,600,350,600,350,600,500,500,600,350,600,350,600
6142,6,5,3,5400,4800,450,450,450,150,450,150,450,450,450,450,150,400,150,400,400,400,400,150,400,150,400
6143,9,9,5,6000,3600,500,500,500,300,750,300,750,450,450,450,300,750,300,750,400,400,400,300,750,300,750
6144,6,10,5,4200,6600,750,750,750,200,400,200,400,750,750,750,200,400,200,400,750,750,750,200,400,200,400
6145,8,6,4,4200,6000,600,600,600,350,700,350,700,600,600,600,350,700,350,700,500,500,500,200,550,200,550
6146,9,6,4,3600,4200,500,500,500,350,700,350,700,500,500,500,350,700,350,700,500,500,500,350,700,350,700
6147,6,10,4,5400,7200,750,750,750,250,400,250,400,750,750,750,250,400,250,400,750,750,750,200,400,200,400
6148,7,5,5,6600,3600,500,500,500,200,400,200,450,400,400,400,200,400,200,450,400,400,400,200,400,200,450
6149,9,10,3,7200,5400,550,650,650,250,700,250,700,550,650,650,250,700,250,700,550,650,650,250,700,250,700
6150,8,7,3,7200,4200,500,750,750,150,450,250,450,500,750,750,150,450,250,450,500,750,750,150,400,150,400
6151,6,8,3,4200,4800,600,600,600,400,700,400,700,600,600,600,400,700,400,700,500,600,600,400,700,400,700
6152,7,7,5,3600,3600,700,700,700,300,450,300,450,700,700,700,250,400,250,400,700,700,700,250,400,250,400
6153,9,6,5,4200,3600,400,400,400,300,600,300,700,400,400,400,300,600,300,700,400,400,400,300,600,300,700
6154,6,9,4,7200,5400,700,700,700,400,700,400,700,650,650,650,250,400,250,450,650,650,650,250,400,250,450
6155,6,6,3,3600,7200,400,400,600,400,800,400,800,400,400,600,400,800,400,800,400,400,600,200,400,400,800
6156,6,9,3,4200,5400,450,450,450,350,650,350,650,450,450,450,250,400,350,650,450,450,450,200,400,200,400
6157,6,5,5,4200,4800,500,500,700,250,500,400,600,500,500,700,200,500,200,600,500,500,700,150,450,150,450
6158,10,6,5,4800,4200,800,800,800,250,500,250,500,800,800,800,250,500,250,500,800,800,800,250,500,250,500
6159,7,10,5,4800,4200,650,650,650,300,650,300,650,650,650,650,300,650,300,650,650,650,650,150,400,150,400
6160,7,8,3,6000,7200,400,600,600,400,800,400,800,400,600,600,400,800,400,800,400,450,450,400,800,400,800
6161,10,8,4,3600,4800,700,700,700,300,650,300,650,700,700,700,150,450,300,650,700,700,700,150,450,300,650
6162,10,8,4,6600,4200,500,500,500,150,400,250,750,450,500,500,150,400,250,750,450,500,500,150,400,250,750
6163,6,6,4,5400,6600,800,800,800,200,600,200,600,550,800,800,150,400,200,600,550,800,800,150,400,200,600
6164,9,6,5,3600,6600,800,800,800,350,600,350,600,800,800,800,350,550,350,550,550,550,550,250,400,350,550
6165,7,10,4,6000,6000,700,700,700,200,600,200,600,700,700,700,200,400,200,400,700,700,700,150,400,150,400
6166,8,6,5,6000,4800,550,550,550,150,450,150,450,550,550,550,150,450,150,450,550,550,550,150,450,150,450
6167,10,6,4,6000,7200,600,600,600,400,600,400,600,450,450,450,400,600,400,600,450,450,450,400,600,400,600
6168,7,9,3,5400,4200,450,450,450,200,450,350,700,400,400,400,150,400,200,500,400,400,400,150,400,200,500
6169,10,8,5,5400,3600,400,800,800,250,400,250,450,400,800,800,150,400,150,400,400,800,800,150,400,150,400
6170,7,10,3,6600,5400,800,800,800,300,800,300,800,800,800,800,200,450,200,450,800,800,800,200,450,200,450
6171,9,7,5,6600,4200,400,400,400,300,500,300,500,400,400,400,150,400,300,500,400,400,400,150,400,300,500
6172,8,8,5,6600,7200,500,500,500,400,700,400,700,500,500,500,400,700,400,700,500,500,500,400,700,400,700
6173,9,7,5,3600,3600,800,800,800,250,550,250,550,450,800,800,250,550,250,550,450,800,800,250,550,250,550
6174,6,6,4,5400,6600,500,500,500,400,600,400,600,450,500,500,400,600,400,600,400,400,500,400,600,400,600
6175,7,6,3,4200,3600,700,700,700,350,750,350,750,700,700,700,150,400,150,400,700,700,700,150,400,150,400
6176,8,5,4,5400,5400,600,600,600,300,800,300,800,600,600,600,300,800,300,800,400,400,600,300,800,300,800
6177,8,5,4,3600,6000,550,550,550,400,700,400,700,550,550,550,400,700,400,700,550,550,550,300,450,300,450
6178,8,5,3,4200,5400,450,450,700,300,500,300,500,450,450,700,150,400,300,500,450,450,600,150,400,300,500
6179,10,9,5,6000,3600,450,450,450,400,750,400,750,400,400,400,150,400,150,400,400,400,400,150,400,150,400
6180,10,6,4,6600,6600,700,700,700,300,450,300,450,550,700,700,300,450,300,450,400,700,700,200,400,300,450
6181,6,5,5,6600,3600,700,750,750,250,450,300,800,450,450,750,250,450,300,800,450,450,750,150,450,150,450
6182,10,9,5,4200,4200,600,600,600,200,600,200,600,600,600,600,200,600,200,600,600,600,600,200,600,200,600
6183,7,9,5,6600,7200,750,750,750,350,700,350,700,750,750,750,200,500,200,500,700,700,700,200,500,200,500
6184,6,9,5,6000,7200,500,500,500,150,450,300,550,500,500,500,150,450,200,500,500,500,500,150,450,200,500
6185,7,6,5,5400,7200,450,450,450,350,700,350,700,450,450,450,350,700,350,700,450,450,450,350,700,350,700
6186,9,6,3,5400,6600,800,800,800,200,600,200,600,800,800,800,200,600,200,600,800,800,800,200,600,200,600
6187,10,10,5,4200,7200,500,500,500,150,400,350,750,450,450,450,150,400,350,750,450,450,450,150,400,250,700
6188,6,9,3,4800,3600,500,500,500,300,800,300,800,500,500,500,300,800,300,800,400,500,500,300,800,300,800
6189,9,8,3,3600,4800,550,550,550,200,450,200,450,550,550,550,200,450,200,450,550,550,550,200,450,200,450
6190,8,6,4,7200,6000,450,450,450,300,800,300,800,450,450,450,150,400,200,500,450,450,450,150,400,200,500
6191,8,6,4,4200,4800,750,750,750,150,450,150,450,450,450,450,150,450,150,450,450,450,450,150,450,150,450
6192,10,7,5,3600,4800,450,600,600,400,600,400,600,450,550,600,400,600,400,600,400,550,600,150,400,400,600
6193,8,7,5,4800,3600,800,800,800,250,550,250,550,800,800,800,200,450,200,450,800,800,800,200,450,200,450
6194,10,8,4,7200,4200,550,550,550,200,550,400,800,550,550,550,200,550,400,800,500,500,550,200,550,400,800
6195,7,10,4,6600,6000,750,750,750,250,400,250,400,750,750,750,250,400,250,400,500,750,750,200,400,250,400
6196,10,6,5,4800,6600,750,750,750,150,400,400,700,500,750,750,150,400,400,700,500,750,750,150,400,400,700
6197,6,10,3,4800,7200,650,650,650,300,600,300,600,650,650,650,300,600,300,600,650,650,650,150,450,150,450
6198,7,6,4,4200,7200,800,800,800,250,650,400,700,800,800,800,250,650,400,700,800,800,800,250,650,400,700
6199,8,8,5,6600,5400,650,650,650,350,800,350,800,650,650,650,350,800,350,800,450,450,650,150,400,150,400
6200,6,9,3,4800,7200,400,400,400,400,650,400,650,400,400,400,400,650,400,650,400,400,400,400,650,400,650
6201,9,7,5,5400,5400,450,450,450,150,450,200,450,450,450,450,150,400,150,400,450,450,450,150,400,150,400
6202,10,7,4,5400,4200,700,700,700,300,550,300,550,700,700,700,150,400,300,550,450,450,700,150,400,300,450
6203,7,5,3,6000,4200,750,750,750,400,650,400,650,750,750,750,400,650,400,650,750,750,750,400,650,400,650
6204,7,10,5,3600,3600,750,750,750,400,800,400,800,750,750,750,250,450,350,700,750,750,750,250,450,350,700
6205,6,10,5,4800,3600,700,700,700,300,550,300,550,700,700,700,300,550,300,550,700,700,700,300,550,300,550
6206,7,6,3,6600,4200,650,650,650,250,500,350,750,650,650,650,250,500,350,750,650,650,650,250,500,350,750
6207,8,8,4,6000,6600,600,600,600,250,400,250,400,450,600,600,250,400,250,400,400,500,550,250,400,250,400
6208,8,8,4,6000,3600,400,400,700,200,550,200,550,400,400,600,200,400,200,400,400,400,600,200,400,200,400
6209,6,9,3,6000,6000,650,650,650,150,400,250,450,550,550,650,150,400,250,450,550,550,650,150,400,250,450
6210,6,6,4,5400,6000,700,700,700,250,450,250,450,700,700,700,250,450,250,450,450,450,700,250,450,250,450
6211,7,7,3,4200,6600,550,550,550,350,750,350,750,550,550,550,350,750,350,750,550,550,550,350,750,350,750
6212,8,5,3,6000,5400,800,800,800,250,700,250,700,800,800,800,250,700,250,700,800,800,800,250,700,250,700
6213,6,7,4,4800,6600,800,800,800,300,600,300,600,800,800,800,300,600,300,600,800,800,800,300,600,300,600
6214,9,10,4,4200,6600,450,450,450,300,450,300,450,450,450,450,300,450,300,450,450,450,450,200,400,200,400
6215,7,10,5,3600,3600,600,600,600,300,600,300,600,500,500,500,300,600,300,600,500,500,500,200,400,200,400
6216,10,7,3,6600,7200,400,400,450,200,550,200,550,400,400,450,200,550,200,550,400,400,450,200,550,200,550
6217,10,10,3,3600,6000,550,550,550,150,400,150,400,550,550,550,150,400,150,400,550,550,550,150,400,150,400
6218,10,9,4,3600,5400,450,450,500,300,600,300,600,450,450,500,300,600,300,600,400,400,400,300,600,300,600
6219,9,10,4,5400,7200,450,450,600,400,650,400,650,450,450,600,400,650,400,650,450,450,600,400,650,400,650
6220,9,5,5,5400,5400,600,600,600,150,450,200,550,550,550,550,150,450,200,550,550,550,550,150,400,200,400
6221,6,8,3,4800,7200,500,500,500,250,450,250,450,500,500,500,250,450,250,450,500,500,500,250,450,250,450
6222,10,10,3,7200,3600,650,650,650,250,600,250,600,650,650,650,250,550,250,600,650,650,650,250,550,250,600
6223,10,9,3,3600,4200,800,800,800,250,550,300,700,750,750,800,150,400,150,400,750,750,800,150,400,150,400
6224,9,5,3,6000,3600,550,550,550,200,400,200,400,550,550,550,200,400,200,400,550,550,550,200,400,200,400
6225,10,8,4,4200,4800,400,400,400,200,550,350,550,400,400,400,200,550,350,550,400,400,400,200,550,350,550
6226,8,8,5,5400,7200,650,650,650,200,550,200,550,650,650,650,200,550,200,550,650,650,650,150,450,150,450
6227,8,10,3,6000,7200,800,800,800,400,650,400,650,800,800,800,150,400,150,400,800,800,800,150,400,150,400
6228,10,8,3,4800,7200,500,500,500,400,700,400,700,400,500,500,400,700,400,700,400,500,500,300,650,400,700
6229,9,10,3,5400,3600,750,750,750,350,800,350,800,750,750,750,350,800,350,800,750,750,750,350,800,350,800
6230,10,9,3,4800,5400,400,400,550,300,800,300,800,400,400,550,200,450,300,800,400,400,550,150,450,150,450
6231,9,7,5,4200,7200,500,500,500,200,450,200,450,450,500,500,200,450,200,450,450,500,500,200,450,200,450
6232,9,6,3,7200,4200,600,650,650,350,750,350,750,600,650,650,350,750,350,750,550,550,650,350,750,350,750
6233,6,5,5,5400,5400,550,550,550,400,750,400,750,550,550,550,250,650,250,650,550,550,550,250,600,250,650
6234,10,6,4,6000,6000,500,500,500,250,450,350,650,500,500,500,250,450,350,650,500,500,500,250,450,350,650
6235,7,6,4,6000,6000,500,500,500,250,500,250,500,500,500,500,250,500,250,500,500,500,500,150,400,250,500
