case_id,N_st,n_x,n_y,l_x_mm,l_y_mm,C_G1_Corner_b,C_G1_Edge_b,C_G1_Interior_b,B_G1_Edge_b,B_G1_Edge_h,B_G1_Interior_b,B_G1_Interior_h,C_G2_Corner_b,C_G2_Edge_b,C_G2_Interior_b,B_G2_Edge_b,B_G2_Edge_h,B_G2_Interior_b,B_G2_Interior_h,C_G3_Corner_b,C_G3_Edge_b,C_G3_Interior_b,B_G3_Edge_b,B_G3_Edge_h,B_G3_Interior_b,B_G3_Interior_h
7055,6,5,4,4800,5400,400,400,450,400,750,400,750,400,400,450,400,750,400,750,400,400,450,150,450,150,450
7056,6,8,4,3600,6000,750,750,750,150,400,200,600,450,750,750,150,400,200,600,450,450,450,150,400,200,600
7057,10,7,4,4200,4200,400,400,450,400,600,400,600,400,400,450,400,600,400,600,400,400,450,400,600,400,600
7058,7,5,5,4200,4800,700,700,700,350,800,350,800,700,700,700,350,800,350,800,700,700,700,150,400,150,400
7059,9,10,5,6600,6600,600,600,600,300,600,300,600,600,600,600,300,600,300,600,600,600,600,300,600,300,600
7060,6,8,3,5400,5400,450,450,450,150,450,300,550,450,450,450,150,450,300,550,400,400,450,150,450,300,550
7061,6,8,3,6600,3600,450,500,500,300,800,300,800,400,400,500,300,800,300,800,400,400,500,300,600,300,800
7062,9,7,3,5400,4800,750,750,750,350,600,350,600,750,750,750,350,600,350,600,700,700,750,200,500,350,600
7063,9,7,5,5400,6600,800,800,800,300,750,300,750,400,450,800,300,750,300,750,400,450,800,300,750,300,750
7064,8,5,5,4200,5400,450,450,450,400,750,400,750,400,400,450,400,750,400,750,400,400,450,400,750,400,750
7065,8,9,4,7200,4200,500,500,550,150,400,250,700,500,500,550,150,400,250,700,500,500,550,150,400,250,700
7066,9,5,5,4200,3600,700,700,700,400,700,400,700,450,450,700,150,400,150,400,450,450,700,150,400,150,400
7067,6,9,3,5400,7200,450,450,450,250,650,250,650,450,450,450,200,400,200,400,450,450,450,200,400,200,400
7068,9,5,4,4200,4800,500,500,500,250,750,250,750,450,450,450,250,550,250,550,450,450,450,200,450,200,450
7069,7,6,3,7200,5400,750,750,750,200,450,200,450,750,750,750,150,400,150,400,750,750,750,150,400,150,400
7070,7,6,4,4800,3600,400,400,400,250,650,250,650,400,400,400,250,650,250,650,400,400,400,250,650,250,650
7071,7,7,4,6600,4800,600,600,600,300,750,300,750,600,600,600,300,750,300,750,600,600,600,200,600,300,750
7072,7,6,3,4800,6600,450,450,450,200,400,400,700,450,450,450,150,400,200,500,400,400,450,150,400,200,500
7073,8,8,5,3600,6600,550,550,550,200,400,350,650,450,450,450,200,400,350,650,400,450,450,200,400,250,550
7074,7,10,4,5400,7200,400,400,500,400,750,400,750,400,400,500,400,750,400,750,400,400,500,400,750,400,750
7075,8,7,5,7200,6000,650,650,650,200,400,200,400,650,650,650,150,400,150,400,650,650,650,150,400,150,400
7076,9,8,5,4200,7200,450,450,450,400,650,400,650,400,400,450,400,650,400,650,400,400,450,400,650,400,650
7077,9,9,4,4800,7200,650,650,650,300,600,300,600,600,600,600,250,500,300,600,600,600,600,150,450,150,450
7078,8,9,3,6000,5400,450,450,450,350,550,350,550,400,450,450,200,450,200,450,400,450,450,200,450,200,450
7079,8,7,3,7200,7200,600,600,600,350,650,350,650,600,600,600,350,650,350,650,600,600,600,150,450,350,650
7080,9,7,5,6600,5400,600,600,600,250,450,250,450,600,600,600,250,450,250,450,400,400,600,250,450,250,450
7081,8,7,4,4800,6000,550,550,650,150,400,150,400,550,550,650,150,400,150,400,400,550,650,150,400,150,400
7082,6,9,3,5400,6600,600,600,600,250,450,250,450,550,550,600,250,450,250,450,550,550,550,150,400,150,400
7083,7,8,5,3600,4800,650,650,650,400,650,400,650,650,650,650,400,650,400,650,600,600,600,400,650,400,650
7084,6,6,3,4200,5400,400,400,400,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,400,150,400
7085,10,5,5,6000,4200,650,650,650,200,450,200,450,650,650,650,200,450,200,450,650,650,650,200,450,200,450
7086,8,10,4,4800,7200,650,650,650,350,550,350,550,650,650,650,350,550,350,550,650,650,650,350,550,350,550
7087,9,9,4,6000,3600,500,500,500,250,400,250,400,400,400,500,200,400,250,400,400,400,500,200,400,250,400
7088,7,6,3,4200,6600,650,650,650,200,450,200,450,650,650,650,200,400,200,450,650,650,650,200,400,200,450
7089,9,6,5,4200,6600,700,700,700,350,700,350,700,700,700,700,350,700,350,700,700,700,700,350,700,350,700
7090,7,8,3,3600,4800,450,500,500,300,550,300,550,450,450,450,300,550,300,550,450,450,450,300,550,300,550
7091,7,5,5,7200,4200,650,650,650,400,800,400,800,650,650,650,400,800,400,800,650,650,650,400,800,400,800
7092,9,8,3,7200,4200,450,450,650,150,400,150,400,400,450,650,150,400,150,400,400,450,650,150,400,150,400
7093,10,9,3,6600,4800,500,500,500,350,650,350,650,500,500,500,350,650,350,650,500,500,500,350,650,350,650
7094,6,9,3,3600,7200,500,550,550,350,550,350,550,450,450,450,350,550,350,550,400,400,450,200,450,350,550
7095,8,10,5,6000,4800,600,600,600,150,450,150,450,600,600,600,150,450,150,450,600,600,600,150,450,150,450
7096,7,10,5,4800,5400,400,400,400,200,550,200,550,400,400,400,200,450,200,450,400,400,400,150,400,150,400
7097,8,10,5,7200,6000,800,800,800,350,650,350,650,550,550,550,350,650,350,650,500,500,500,350,650,350,650
7098,10,5,3,4800,3600,700,700,700,300,800,300,800,700,700,700,300,800,300,800,600,600,700,250,500,300,800
7099,6,7,5,6600,4800,400,450,450,400,750,400,750,400,450,450,400,750,400,750,400,450,450,250,450,250,450
7100,7,8,3,4200,7200,400,400,650,400,750,400,750,400,400,650,400,750,400,750,400,400,650,400,750,400,750
7101,7,5,5,6600,7200,400,400,450,350,800,350,800,400,400,450,350,800,350,800,400,400,450,150,450,350,800
7102,7,8,4,3600,4800,650,650,650,300,750,300,750,450,450,450,150,400,150,400,450,450,450,150,400,150,400
7103,6,6,5,6000,3600,400,400,400,250,400,350,600,400,400,400,250,400,350,600,400,400,400,250,400,350,600
7104,6,5,5,6000,7200,700,700,700,250,650,250,650,700,700,700,250,650,250,650,700,700,700,200,400,250,650
7105,6,9,4,7200,4800,500,500,500,250,400,250,400,500,500,500,250,400,250,400,500,500,500,200,400,200,400
7106,6,8,3,5400,7200,500,750,750,300,550,300,550,500,750,750,200,400,200,400,500,750,750,200,400,200,400
7107,7,10,4,5400,4200,600,600,600,250,750,250,750,600,600,600,200,600,200,600,600,600,600,200,500,200,500
7108,10,8,5,7200,3600,600,600,600,250,550,250,550,450,500,500,250,550,250,550,450,500,500,150,400,250,550
7109,6,5,3,4200,3600,500,800,800,150,450,200,550,500,600,600,150,400,200,550,500,600,600,150,400,150,450
7110,8,10,5,5400,4200,750,750,750,400,750,400,750,750,750,750,200,400,200,400,700,700,750,200,400,200,400
7111,6,10,5,3600,3600,600,600,600,350,700,350,700,600,600,600,350,700,350,700,500,500,500,350,700,350,700
7112,7,7,4,4800,6000,450,450,450,250,600,250,600,450,450,450,150,450,150,450,450,450,450,150,400,150,400
7113,6,8,5,4800,6000,400,400,450,200,400,200,400,400,400,450,200,400,200,400,400,400,450,200,400,200,400
7114,8,10,5,7200,5400,400,400,700,350,550,350,550,400,400,700,350,550,350,550,400,400,700,350,550,350,550
7115,9,7,5,4800,5400,400,450,450,300,800,300,800,400,400,450,300,800,300,800,400,400,450,300,800,300,800
7116,9,6,3,4800,7200,550,550,550,200,400,300,450,550,550,550,200,400,300,450,550,550,550,200,400,300,450
7117,10,5,3,5400,6000,550,550,550,300,750,300,750,550,550,550,300,750,300,750,550,550,550,300,750,300,750
7118,10,10,5,3600,5400,550,550,550,150,400,200,600,550,550,550,150,400,200,600,550,550,550,150,400,200,600
7119,6,9,5,3600,6600,500,500,500,200,600,350,800,500,500,500,150,450,350,800,500,500,500,150,450,350,800
7120,9,5,3,6600,6000,500,500,500,150,450,300,650,500,500,500,150,450,300,650,400,400,400,150,450,300,650
7121,9,9,4,3600,3600,700,700,700,250,400,300,450,700,700,700,150,400,300,450,700,700,700,150,400,200,400
7122,6,10,5,6600,4200,450,450,450,300,600,300,600,450,450,450,150,400,300,600,450,450,450,150,400,300,600
7123,8,6,3,6000,4200,500,500,500,350,800,350,800,500,500,500,350,800,350,800,500,500,500,350,800,350,800
7124,9,6,4,6600,5400,600,650,650,250,650,300,650,600,650,650,250,650,300,650,600,650,650,250,650,300,650
7125,7,8,5,6000,6600,600,600,600,300,600,300,600,450,600,600,300,600,300,600,450,600,600,300,600,300,600
7126,6,6,5,5400,7200,800,800,800,300,750,300,750,800,800,800,300,750,300,750,800,800,800,300,750,300,750
7127,6,5,5,7200,7200,550,550,550,200,500,200,500,400,400,400,200,450,200,450,400,400,400,200,450,200,450
7128,8,6,4,6000,6600,550,550,550,250,450,400,600,550,550,550,250,450,400,600,550,550,550,250,450,400,600
7129,9,6,4,7200,4200,400,400,400,350,750,350,750,400,400,400,350,750,350,750,400,400,400,300,600,300,600
7130,8,8,4,4800,4800,800,800,800,150,450,300,500,400,400,800,150,450,300,500,400,400,800,150,450,300,500
7131,7,5,4,4200,4800,500,500,500,300,450,300,450,500,500,500,300,450,300,450,500,500,500,300,450,300,450
7132,7,8,3,6600,5400,650,650,650,250,400,250,400,650,650,650,150,400,250,400,650,650,650,150,400,250,400
7133,9,9,5,6000,4200,550,550,550,300,550,300,550,550,550,550,300,550,300,550,450,550,550,300,550,300,550
7134,6,6,4,5400,4800,550,550,550,300,450,300,650,400,550,550,300,450,300,650,400,550,550,300,450,300,650
7135,10,9,3,4200,7200,400,400,400,300,450,300,450,400,400,400,250,400,250,400,400,400,400,150,400,150,400
7136,10,8,5,6600,4200,800,800,800,200,450,200,450,800,800,800,150,400,200,450,750,750,750,150,400,200,450
7137,6,9,3,6000,6600,600,600,650,400,650,400,650,600,600,650,400,650,400,650,600,600,650,400,600,400,600
7138,9,9,3,4800,4200,800,800,800,250,450,250,450,800,800,800,250,450,250,450,800,800,800,250,450,250,450
7139,6,7,4,6000,4800,450,450,500,250,450,250,450,450,450,500,150,450,150,450,450,450,500,150,400,150,450
7140,7,10,4,7200,3600,600,600,600,350,800,350,800,600,600,600,150,400,350,800,600,600,600,150,400,350,800
7141,6,8,4,6000,5400,700,700,700,200,400,350,650,700,700,700,150,400,350,650,550,700,700,150,400,350,650
7142,7,7,5,4800,4200,700,700,700,200,450,250,650,650,700,700,200,450,250,650,550,700,700,200,450,250,650
7143,6,6,3,6000,4200,400,400,450,200,500,400,650,400,400,450,200,500,200,600,400,400,450,200,500,200,600
7144,8,10,3,4200,7200,400,400,400,350,650,350,650,400,400,400,150,400,200,500,400,400,400,150,400,200,500
7145,8,6,3,4800,4800,550,550,550,250,400,350,800,450,550,550,250,400,350,800,450,550,550,250,400,350,800
7146,6,8,5,4800,6600,650,650,650,200,500,200,500,500,500,650,200,500,200,500,500,500,650,200,500,200,500
7147,6,9,5,7200,5400,400,400,400,300,500,300,500,400,400,400,300,500,300,500,400,400,400,150,400,200,400
7148,6,6,5,6600,3600,550,550,550,250,650,250,650,550,550,550,150,450,250,650,550,550,550,150,450,250,650
7149,9,10,5,4800,6600,500,500,500,400,750,400,750,500,500,500,150,450,250,600,500,500,500,150,450,250,600
7150,10,5,3,7200,7200,500,600,600,350,650,350,650,500,600,600,350,650,350,650,500,600,600,150,400,250,400
7151,9,6,3,6600,4200,700,700,700,200,550,200,550,700,700,700,200,550,200,550,700,700,700,200,500,200,550
7152,6,5,3,6600,5400,400,600,600,400,800,400,800,400,600,600,400,800,400,800,400,600,600,400,800,400,800
7153,9,9,3,5400,4200,400,400,500,250,400,250,400,400,400,500,250,400,250,400,400,400,500,250,400,250,400
7154,8,5,3,5400,4200,600,600,600,150,400,250,500,600,600,600,150,400,200,450,600,600,600,150,400,200,450
7155,9,10,5,5400,4800,500,500,500,200,550,200,550,500,500,500,200,400,200,400,500,500,500,200,400,200,400
7156,9,5,5,5400,3600,700,700,700,400,750,400,750,700,700,700,400,750,400,750,700,700,700,400,750,400,750
7157,10,6,3,5400,6000,750,750,750,150,450,150,450,550,750,750,150,450,150,450,550,700,700,150,400,150,450
7158,9,7,5,3600,3600,650,650,650,150,450,150,450,650,650,650,150,450,150,450,650,650,650,150,450,150,450
7159,9,7,5,7200,7200,400,400,400,200,450,200,450,400,400,400,200,450,200,450,400,400,400,200,450,200,450
7160,10,5,5,5400,6000,550,550,550,150,400,200,400,550,550,550,150,400,150,400,550,550,550,150,400,150,400
7161,8,10,3,4800,4200,550,550,550,200,400,200,400,550,550,550,200,400,200,400,500,500,500,200,400,200,400
7162,6,7,3,4800,6000,800,800,800,250,650,250,650,800,800,800,250,650,250,650,800,800,800,250,400,250,650
7163,10,9,3,7200,6600,450,600,600,150,450,150,450,450,550,600,150,450,150,450,450,550,600,150,450,150,450
7164,9,7,4,5400,4200,700,700,700,300,650,300,650,700,700,700,200,500,300,650,700,700,700,150,400,300,650
7165,7,10,3,6000,4800,500,500,500,400,600,400,600,400,500,500,400,600,400,600,400,500,500,200,500,400,600
7166,8,6,5,4800,6000,450,450,450,300,650,300,650,450,450,450,150,400,150,400,450,450,450,150,400,150,400
7167,6,5,5,5400,5400,550,550,550,300,450,300,450,550,550,550,150,450,150,450,550,550,550,150,450,150,450
7168,8,9,3,3600,3600,400,400,550,200,450,200,450,400,400,550,150,400,200,450,400,400,550,150,400,200,450
7169,9,7,4,5400,6000,650,650,650,300,750,300,750,650,650,650,200,400,300,750,650,650,650,200,400,300,750
7170,7,8,4,7200,5400,400,700,700,150,400,200,400,400,700,700,150,400,200,400,400,700,700,150,400,200,400
7171,9,5,4,6000,4800,800,800,800,400,800,400,800,800,800,800,400,800,400,800,800,800,800,400,800,400,800
7172,8,10,4,5400,4200,700,700,700,250,400,250,400,400,400,700,250,400,250,400,400,400,700,250,400,250,400
7173,9,8,4,6000,4800,500,500,500,200,600,200,600,500,500,500,200,600,200,600,500,500,500,150,450,200,600
7174,7,10,3,7200,6000,650,650,650,350,800,350,800,650,650,650,250,450,350,800,650,650,650,250,450,350,800
7175,6,5,4,3600,3600,700,700,700,250,550,250,550,700,700,700,250,550,250,550,500,700,700,250,550,250,550
7176,9,10,4,7200,6000,750,750,750,300,750,300,750,750,750,750,300,750,300,750,600,600,750,200,400,300,750
7177,9,9,3,4200,7200,550,550,550,200,600,200,600,550,550,550,200,600,200,600,550,550,550,200,600,200,600
7178,7,8,3,5400,3600,750,750,750,250,650,250,650,750,750,750,250,650,250,650,750,750,750,250,650,250,650
7179,8,7,5,4200,4200,700,700,700,300,600,300,600,400,400,500,150,450,150,450,400,400,500,150,400,150,450
7180,8,5,3,7200,6000,500,500,550,250,650,250,650,500,500,550,150,400,250,650,500,500,550,150,400,250,650
7181,6,5,5,4200,4200,500,750,750,200,450,300,600,500,750,750,200,450,300,600,450,750,750,150,450,300,600
7182,9,8,3,7200,7200,550,550,550,200,400,250,550,550,550,550,200,400,250,550,500,550,550,200,400,250,550
7183,9,9,5,6000,7200,450,450,450,300,550,350,650,400,450,450,300,550,350,650,400,450,450,300,550,350,650
7184,6,7,5,6000,6000,650,650,650,250,600,250,600,650,650,650,250,600,250,600,650,650,650,250,600,250,600
7185,8,6,4,5400,3600,800,800,800,250,550,250,550,800,800,800,250,550,250,550,800,800,800,250,550,250,550
7186,7,5,3,4200,5400,600,600,600,300,500,300,500,400,400,600,300,500,300,500,400,400,600,150,400,300,500
7187,9,6,3,6600,6600,600,600,600,200,400,200,450,600,600,600,150,400,150,400,550,550,550,150,400,150,400
7188,6,9,5,7200,6600,400,400,750,400,650,400,650,400,400,750,400,650,400,650,400,400,750,400,650,400,650
7189,10,6,3,3600,3600,550,550,550,400,600,400,600,400,400,400,400,600,400,600,400,400,400,150,400,250,400
7190,10,9,5,5400,6600,400,400,400,150,400,300,700,400,400,400,150,400,250,700,400,400,400,150,400,250,700
7191,7,9,3,6600,6600,550,550,650,350,650,350,650,550,550,650,150,400,150,400,500,500,650,150,400,150,400
7192,10,9,3,6000,4800,400,400,400,200,500,200,500,400,400,400,200,500,200,500,400,400,400,200,500,200,500
7193,10,9,3,4800,4800,450,450,450,150,400,150,450,450,450,450,150,400,150,450,450,450,450,150,400,150,450
7194,10,6,3,5400,5400,500,500,500,200,500,200,500,500,500,500,150,400,150,400,400,400,400,150,400,150,400
7195,9,9,4,6600,3600,700,700,700,250,450,250,450,700,700,700,150,400,250,450,700,700,700,150,400,250,450
7196,7,5,3,6600,3600,400,400,400,150,400,150,400,400,400,400,150,400,150,400,400,400,400,150,400,150,400
7197,6,5,3,5400,3600,550,550,550,200,500,400,650,550,550,550,200,500,400,650,550,550,550,200,500,400,650
7198,7,5,4,7200,6600,450,500,500,400,750,400,750,450,500,500,200,500,400,750,400,400,500,200,500,400,750
7199,9,6,5,7200,4200,450,450,450,250,700,250,700,450,450,450,250,700,250,700,450,450,450,250,700,250,700
7200,9,10,4,4200,6000,600,600,600,200,400,300,650,400,400,400,200,400,300,650,400,400,400,200,400,300,650
7201,6,8,5,4800,7200,400,400,400,200,450,200,450,400,400,400,200,450,200,450,400,400,400,200,450,200,450
7202,9,9,4,5400,6600,800,800,800,300,550,300,550,800,800,800,300,550,300,550,800,800,800,300,550,300,550
7203,10,7,4,3600,7200,550,550,550,350,650,350,650,550,550,550,350,650,350,650,550,550,550,150,400,150,400
7204,9,10,3,6000,3600,450,450,450,350,750,350,750,400,400,400,350,750,350,750,400,400,400,350,750,350,750
7205,10,10,4,5400,4800,600,600,600,150,450,150,450,600,600,600,150,450,150,450,400,400,400,150,450,150,450
7206,6,8,5,6000,7200,400,400,400,350,650,350,650,400,400,400,200,400,200,450,400,400,400,150,400,200,450
7207,9,9,5,6600,6000,500,500,500,300,600,350,800,500,500,500,300,600,350,800,400,400,500,300,600,350,800
7208,7,8,5,6000,4800,650,650,650,250,550,250,550,650,650,650,250,550,250,550,650,650,650,250,550,250,550
7209,7,10,4,3600,3600,800,800,800,300,750,300,750,800,800,800,300,750,300,750,800,800,800,200,550,200,550
7210,7,8,4,4200,6600,550,550,550,400,750,400,750,550,550,550,400,750,400,750,550,550,550,400,750,400,750
7211,6,5,3,3600,7200,600,600,600,350,750,350,750,400,400,400,350,750,350,750,400,400,400,350,750,350,750
7212,9,10,3,7200,4200,500,500,500,150,400,300,650,450,450,450,150,400,300,650,400,400,400,150,400,150,400
7213,6,5,4,6000,5400,400,400,400,400,600,400,600,400,400,400,400,600,400,600,400,400,400,400,600,400,600
7214,9,7,5,3600,7200,450,450,450,150,450,300,750,450,450,450,150,450,300,750,450,450,450,150,450,300,750
7215,9,8,3,4200,3600,500,550,550,300,500,300,500,450,450,450,150,400,150,400,450,450,450,150,400,150,400
7216,6,9,5,4200,4800,450,450,450,200,600,200,600,450,450,450,150,400,200,600,450,450,450,150,400,200,600
7217,9,10,3,7200,4200,450,450,450,400,750,400,750,450,450,450,400,750,400,750,400,450,450,350,650,350,650
7218,9,6,5,3600,7200,600,600,600,350,800,350,800,600,600,600,350,800,350,800,600,600,600,350,800,350,800
7219,6,6,5,6000,6600,750,750,750,250,500,400,750,450,450,750,250,500,400,750,450,450,750,250,500,400,750
7220,6,9,5,5400,6000,450,450,450,350,700,350,700,450,450,450,150,400,350,700,400,400,450,150,400,350,700
7221,7,5,3,6600,6600,650,650,650,300,600,300,600,650,650,650,150,400,150,400,650,650,650,150,400,150,400
7222,9,5,3,4800,4200,750,750,750,400,600,400,600,750,750,750,400,600,400,600,750,750,750,400,600,400,600
7223,10,5,5,3600,5400,400,450,450,400,700,400,700,400,400,450,150,400,150,400,400,400,450,150,400,150,400
7224,9,9,4,3600,4800,650,650,650,250,700,250,700,650,650,650,250,700,250,700,650,650,650,250,700,250,700
7225,9,8,5,5400,6600,400,400,400,350,650,350,650,400,400,400,350,650,350,650,400,400,400,350,650,350,650
7226,9,7,4,6600,7200,500,500,500,400,650,400,650,500,500,500,250,450,400,650,500,500,500,200,450,200,550
7227,8,5,5,6600,6000,500,500,500,150,450,150,450,500,500,500,150,450,150,450,400,500,500,150,450,150,450
7228,6,9,5,6000,4200,700,700,700,200,400,200,400,700,700,700,200,400,200,400,700,700,700,200,400,200,400
7229,6,9,5,6000,6600,400,400,400,300,650,300,650,400,400,400,300,650,300,650,400,400,400,300,650,300,650
7230,7,7,3,6000,6600,500,500,500,250,550,350,550,500,500,500,250,550,350,550,500,500,500,250,400,250,400
7231,10,10,3,6000,5400,700,700,700,300,800,300,800,700,700,700,300,800,300,800,650,650,650,300,800,300,800
7232,9,7,3,4800,7200,550,550,550,350,700,350,700,550,550,550,300,450,300,450,500,550,550,300,450,300,450
7233,6,9,5,3600,7200,750,750,750,250,400,350,650,500,500,500,250,400,350,650,450,500,500,250,400,350,650
7234,7,5,4,3600,3600,600,600,600,350,550,350,550,600,600,600,350,550,350,550,600,600,600,150,400,250,400
7235,8,7,5,6600,4800,650,650,650,300,450,300,450,650,650,650,150,400,300,450,650,650,650,150,400,300,450
