case_id,N_st,n_x,n_y,l_x_mm,l_y_mm,C_G1_Corner_b,C_G1_Edge_b,C_G1_Interior_b,B_G1_Edge_b,B_G1_Edge_h,B_G1_Interior_b,B_G1_Interior_h,C_G2_Corner_b,C_G2_Edge_b,C_G2_Interior_b,B_G2_Edge_b,B_G2_Edge_h,B_G2_Interior_b,B_G2_Interior_h,C_G3_Corner_b,C_G3_Edge_b,C_G3_Interior_b,B_G3_Edge_b,B_G3_Edge_h,B_G3_Interior_b,B_G3_Interior_h
4033,10,6,4,6600,4200,450,450,450,300,700,300,700,450,450,450,300,700,300,700,400,450,450,300,700,300,700
4034,10,9,5,5400,5400,400,400,400,400,650,400,650,400,400,400,400,650,400,650,400,400,400,150,400,150,400
4035,9,8,5,5400,4800,450,650,650,200,400,200,400,450,650,650,200,400,200,400,400,500,650,200,400,200,400
4036,8,5,3,4800,4800,550,550,550,150,400,350,600,400,450,550,150,400,350,600,400,450,550,150,400,350,600
4037,7,8,4,4200,4800,750,750,750,300,750,300,750,750,750,750,200,550,300,750,650,650,650,200,550,300,750
4038,8,5,3,4800,4200,450,450,450,400,800,400,800,450,450,450,300,450,400,800,450,450,450,300,450,400,800
4039,8,7,3,4200,7200,750,750,750,200,450,200,450,750,750,750,200,450,200,450,750,750,750,150,400,200,450
4040,6,8,4,6000,6000,450,450,450,300,600,300,600,400,450,450,300,600,300,600,400,400,450,300,600,300,600
4041,10,6,5,4200,4200,800,800,800,300,650,300,650,800,800,800,300,650,300,650,800,800,800,300,550,300,650
4042,6,10,4,4800,7200,650,650,650,250,700,250,700,650,650,650,150,400,150,450,650,650,650,150,400,150,450
4043,8,10,5,6600,3600,800,800,800,300,650,300,650,800,800,800,300,650,300,650,800,800,800,300,650,300,650
4044,7,10,3,6000,3600,400,400,400,350,800,350,800,400,400,400,350,800,350,800,400,400,400,350,800,350,800
4045,7,7,3,6000,7200,800,800,800,300,600,300,600,800,800,800,300,600,300,600,800,800,800,150,400,300,600
4046,10,5,3,7200,4200,400,400,400,350,650,350,650,400,400,400,350,650,350,650,400,400,400,350,650,350,650
4047,10,10,4,3600,6600,700,700,700,150,450,300,650,700,700,700,150,450,300,650,700,700,700,150,450,300,650
4048,7,10,3,6000,6600,500,500,500,400,800,400,800,500,500,500,400,800,400,800,450,500,500,400,800,400,800
4049,8,8,3,6000,6000,650,650,650,350,550,350,550,650,650,650,350,550,350,550,650,650,650,350,550,350,550
4050,10,9,5,6600,3600,400,400,400,350,700,350,700,400,400,400,350,700,350,700,400,400,400,350,700,350,700
4051,8,5,4,7200,3600,400,400,400,200,450,300,450,400,400,400,200,450,300,450,400,400,400,150,400,200,400
4052,7,8,4,5400,3600,450,450,450,350,750,350,750,400,400,450,200,450,200,450,400,400,450,150,400,200,450
4053,6,10,4,6000,6600,400,400,400,350,650,350,650,400,400,400,350,650,350,650,400,400,400,350,650,350,650
4054,7,7,5,6600,4800,450,450,450,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,450,150,450
4055,10,8,3,3600,7200,550,550,550,200,600,350,600,450,450,450,150,450,350,600,450,450,450,150,400,350,600
4056,9,10,5,5400,4800,400,400,400,250,650,250,650,400,400,400,150,400,150,450,400,400,400,150,400,150,450
4057,9,6,5,6000,4800,800,800,800,150,400,150,450,750,750,750,150,400,150,400,500,500,500,150,400,150,400
4058,10,6,3,6600,7200,500,500,500,200,600,200,600,500,500,500,150,450,200,600,400,500,500,150,450,150,450
4059,6,10,4,6000,6000,750,750,750,300,800,300,800,750,750,750,300,800,300,800,750,750,750,300,800,300,800
4060,6,10,3,5400,6000,600,600,600,300,450,300,450,600,600,600,300,450,300,450,600,600,600,150,450,300,450
4061,9,9,3,6600,4200,650,650,650,200,450,200,450,650,650,650,150,450,150,450,650,650,650,150,450,150,450
4062,7,10,4,6000,3600,450,450,450,300,450,300,450,450,450,450,300,450,300,450,400,400,450,150,450,300,450
4063,8,6,3,6600,3600,500,500,500,200,450,200,450,500,500,500,200,450,200,450,400,400,400,200,450,200,450
4064,6,10,5,4200,5400,600,600,600,150,400,150,400,450,600,600,150,400,150,400,450,600,600,150,400,150,400
4065,7,6,4,6000,4200,550,550,550,400,600,400,600,550,550,550,400,600,400,600,400,400,550,400,600,400,600
4066,8,5,5,6600,4800,550,550,550,300,700,300,700,550,550,550,300,700,300,700,450,450,550,300,700,300,700
4067,6,9,4,4800,6000,500,500,800,250,650,350,700,500,500,800,250,650,350,700,500,500,800,250,650,350,700
4068,7,9,3,3600,5400,650,650,650,250,600,250,600,600,650,650,250,600,250,600,450,450,450,150,400,250,600
4069,8,7,3,3600,5400,450,450,450,200,400,250,500,450,450,450,200,400,250,500,450,450,450,200,400,250,500
4070,9,10,5,4200,7200,650,650,650,250,450,400,600,650,650,650,250,450,400,600,650,650,650,250,450,300,450
4071,8,6,4,6600,5400,700,700,700,150,450,150,450,600,600,700,150,450,150,450,600,600,700,150,450,150,450
4072,8,9,5,4200,5400,400,400,400,350,650,350,650,400,400,400,150,400,350,650,400,400,400,150,400,200,600
4073,10,5,3,4800,6600,600,600,600,350,800,350,800,600,600,600,350,800,350,800,600,600,600,250,450,350,800
4074,8,5,5,4200,4200,450,550,550,300,750,300,750,400,400,550,300,750,300,750,400,400,550,300,750,300,750
4075,8,9,3,3600,6600,500,500,500,300,650,300,650,500,500,500,300,650,300,650,400,400,400,150,450,150,450
4076,7,5,3,3600,4800,500,500,500,400,650,400,650,500,500,500,400,650,400,650,500,500,500,200,600,400,650
4077,10,10,5,5400,4200,450,450,450,150,450,250,500,400,400,450,150,450,250,500,400,400,450,150,400,150,400
4078,9,10,5,6000,3600,650,650,650,350,700,350,700,650,650,650,300,450,300,450,650,650,650,300,450,300,450
4079,9,9,4,6000,4200,700,700,700,350,650,350,650,700,700,700,350,650,350,650,700,700,700,150,450,150,450
4080,10,6,3,5400,7200,750,750,750,400,800,400,800,750,750,750,200,400,400,800,750,750,750,200,400,400,800
4081,8,5,4,4800,3600,500,550,750,150,450,400,600,500,550,750,150,400,250,400,500,550,750,150,400,250,400
4082,10,8,3,7200,6600,450,450,450,300,650,300,650,450,450,450,300,650,300,650,450,450,450,300,650,300,650
4083,9,9,5,3600,3600,700,700,700,400,800,400,800,700,700,700,400,800,400,800,400,700,700,300,600,400,800
4084,8,10,4,5400,5400,800,800,800,250,450,250,450,450,450,800,250,450,250,450,450,450,800,150,400,250,450
4085,7,5,3,5400,3600,450,450,450,300,450,300,450,400,450,450,300,450,300,450,400,450,450,150,450,300,450
4086,9,8,5,7200,4800,500,500,500,200,500,200,500,400,400,400,200,500,200,500,400,400,400,200,500,200,500
4087,7,9,3,7200,6000,400,400,400,350,550,350,550,400,400,400,350,550,350,550,400,400,400,350,550,350,550
4088,10,6,4,3600,6000,450,450,450,250,750,250,750,450,450,450,250,750,250,750,450,450,450,250,750,250,750
4089,10,10,5,4200,6000,750,750,750,200,600,200,600,600,600,750,200,400,200,400,600,600,750,200,400,200,400
4090,10,7,3,6000,3600,650,650,650,200,450,200,450,650,650,650,150,450,200,450,650,650,650,150,450,200,450
4091,8,5,5,5400,4200,450,500,500,250,600,250,600,400,400,500,250,600,250,600,400,400,500,250,600,250,600
4092,7,5,5,7200,7200,400,400,550,250,600,250,600,400,400,550,250,600,250,600,400,400,550,250,600,250,600
4093,9,5,4,4200,7200,500,500,500,250,600,250,600,500,500,500,250,600,250,600,500,500,500,250,600,250,600
4094,6,8,5,6000,6000,600,600,600,250,500,250,650,600,600,600,250,500,250,650,600,600,600,250,500,250,650
4095,6,9,4,6000,4200,600,600,600,200,600,200,600,550,550,550,200,600,200,600,500,500,500,200,600,200,600
4096,10,9,5,3600,4200,400,400,400,350,700,350,700,400,400,400,350,700,350,700,400,400,400,250,650,350,700
4097,8,6,3,3600,4800,450,450,450,150,400,150,400,450,450,450,150,400,150,400,450,450,450,150,400,150,400
4098,6,6,3,6000,4800,600,600,600,150,400,150,400,600,600,600,150,400,150,400,600,600,600,150,400,150,400
4099,6,5,3,3600,7200,400,400,400,200,400,400,750,400,400,400,200,400,400,750,400,400,400,200,400,400,750
4100,8,7,3,5400,4800,700,800,800,150,400,150,400,700,800,800,150,400,150,400,450,450,450,150,400,150,400
4101,7,7,3,5400,4200,650,650,650,400,600,400,600,650,650,650,400,600,400,600,650,650,650,400,600,400,600
4102,10,8,3,5400,6000,650,650,650,400,600,400,600,650,650,650,400,600,400,600,650,650,650,200,500,400,600
4103,7,6,4,6000,3600,400,400,600,350,700,350,700,400,400,600,150,450,350,700,400,400,550,150,450,350,700
4104,8,8,3,5400,5400,800,800,800,350,600,350,600,800,800,800,150,400,200,400,800,800,800,150,400,200,400
4105,10,8,4,6000,6000,750,750,750,150,400,300,650,750,750,750,150,400,300,650,700,700,750,150,400,300,650
4106,10,5,3,4200,4800,500,500,500,300,450,300,450,500,500,500,300,450,300,450,500,500,500,250,400,300,450
4107,9,10,4,4200,5400,500,500,500,150,400,200,450,500,500,500,150,400,200,450,500,500,500,150,400,200,450
4108,6,10,5,6000,3600,700,700,700,200,450,200,450,700,700,700,200,450,200,450,700,700,700,200,450,200,450
4109,8,7,5,3600,4200,500,500,500,300,550,300,550,500,500,500,300,550,300,550,500,500,500,300,550,300,550
4110,6,7,3,6000,4200,450,450,450,250,550,400,700,450,450,450,250,550,400,700,450,450,450,250,550,400,700
4111,10,10,3,5400,6000,700,700,700,200,400,200,400,400,400,700,200,400,200,400,400,400,700,200,400,200,400
4112,10,6,3,4800,4200,400,400,400,300,750,300,750,400,400,400,300,750,300,750,400,400,400,200,400,200,400
4113,8,7,3,3600,7200,500,500,500,350,800,350,800,500,500,500,350,800,350,800,500,500,500,350,800,350,800
4114,8,9,3,5400,6000,750,750,750,250,400,250,400,750,750,750,250,400,250,400,600,600,750,250,400,250,400
4115,9,5,5,4800,3600,450,450,450,200,450,400,700,450,450,450,200,450,400,700,450,450,450,200,450,400,700
4116,7,6,5,7200,6600,400,400,400,300,750,300,750,400,400,400,200,400,200,400,400,400,400,200,400,200,400
4117,6,5,3,4200,6600,450,800,800,250,500,250,500,450,800,800,200,400,250,500,400,800,800,200,400,250,500
4118,10,5,3,4800,5400,400,400,400,150,450,300,650,400,400,400,150,400,150,400,400,400,400,150,400,150,400
4119,10,6,5,4200,6600,450,450,450,150,450,250,750,400,400,400,150,450,250,750,400,400,400,150,450,150,450
4120,7,10,3,4200,3600,400,400,700,250,400,250,400,400,400,700,250,400,250,400,400,400,700,250,400,250,400
4121,10,9,4,6000,6600,550,700,700,200,600,200,600,550,700,700,200,600,200,600,550,700,700,200,600,200,600
4122,6,9,3,7200,6000,800,800,800,350,750,350,750,600,600,800,350,750,350,750,600,600,800,300,600,350,750
4123,6,8,4,6000,3600,500,500,500,150,450,150,450,450,450,500,150,450,150,450,450,450,500,150,400,150,450
4124,8,6,5,7200,3600,450,450,450,300,750,300,750,400,400,450,300,750,300,750,400,400,450,300,750,300,750
4125,7,7,4,7200,7200,700,700,700,400,600,400,600,700,700,700,400,600,400,600,550,550,550,400,600,400,600
4126,6,6,4,6600,6600,400,400,400,350,750,350,750,400,400,400,200,400,200,400,400,400,400,200,400,200,400
4127,10,5,3,3600,4200,700,700,700,200,400,250,750,700,700,700,200,400,250,750,450,450,450,200,400,250,750
4128,9,8,4,6600,3600,550,700,700,200,400,200,400,500,500,500,150,400,150,400,400,400,400,150,400,150,400
4129,6,10,4,4200,6600,600,600,600,350,550,350,550,600,600,600,350,550,350,550,600,600,600,150,450,150,450
4130,6,9,4,7200,4800,450,450,450,350,800,350,800,400,450,450,350,800,350,800,400,400,450,350,800,350,800
4131,6,10,5,5400,3600,700,700,700,300,550,300,550,550,600,600,250,400,250,400,550,600,600,200,400,250,400
4132,6,7,4,4800,4200,450,450,450,350,800,350,800,450,450,450,200,500,200,500,450,450,450,200,500,200,500
4133,8,7,4,4200,6600,800,800,800,300,450,300,450,800,800,800,300,450,300,450,800,800,800,300,450,300,450
4134,7,10,5,4800,6600,450,450,450,200,450,300,750,450,450,450,200,450,200,450,450,450,450,150,400,200,400
4135,8,8,5,5400,4800,400,400,400,300,450,300,450,400,400,400,150,450,300,450,400,400,400,150,400,300,450
4136,6,10,5,5400,7200,500,500,500,350,750,350,750,400,400,400,350,750,350,750,400,400,400,350,750,350,750
4137,10,7,5,3600,6000,500,500,500,200,400,400,600,400,500,500,200,400,400,600,400,500,500,200,400,300,600
4138,6,9,3,4200,4200,400,400,800,200,400,200,400,400,400,800,200,400,200,400,400,400,800,200,400,200,400
4139,10,6,3,5400,6600,600,600,600,300,700,300,700,500,500,600,250,400,250,400,500,500,500,250,400,250,400
4140,8,9,3,7200,3600,700,700,700,300,600,300,600,700,700,700,300,600,300,600,700,700,700,300,600,300,600
4141,8,8,3,3600,4200,650,650,650,150,400,250,550,650,650,650,150,400,250,550,400,400,400,150,400,250,550
4142,7,5,5,4200,7200,650,650,650,250,700,250,700,650,650,650,250,700,250,700,650,650,650,250,700,250,700
4143,7,6,4,5400,7200,800,800,800,150,400,250,450,800,800,800,150,400,250,450,800,800,800,150,400,250,450
4144,6,8,3,5400,4200,400,400,400,150,400,400,600,400,400,400,150,400,400,600,400,400,400,150,400,400,600
4145,10,10,3,3600,4800,550,550,550,250,400,250,400,500,550,550,150,400,150,400,500,500,550,150,400,150,400
4146,9,10,5,4200,5400,550,550,550,250,550,250,550,550,550,550,250,550,250,550,550,550,550,250,550,250,550
4147,7,10,4,5400,6600,400,400,400,250,700,250,700,400,400,400,150,400,250,700,400,400,400,150,400,200,400
4148,8,10,4,4800,6000,450,450,450,250,400,250,400,450,450,450,250,400,250,400,400,400,400,250,400,250,400
4149,8,7,4,5400,6600,550,550,800,150,400,200,450,550,550,800,150,400,200,450,500,500,800,150,400,150,400
4150,9,10,4,7200,4200,700,700,700,150,400,150,400,700,700,700,150,400,150,400,700,700,700,150,400,150,400
4151,8,6,3,7200,7200,450,450,550,350,750,350,750,450,450,550,350,750,350,750,450,450,550,350,750,350,750
4152,6,6,4,6600,5400,450,450,450,250,400,250,400,450,450,450,250,400,250,400,450,450,450,250,400,250,400
4153,6,5,5,4800,6000,500,500,500,350,650,350,650,500,500,500,350,650,350,650,500,500,500,350,650,350,650
4154,8,5,4,4800,4200,400,450,450,250,400,250,400,400,450,450,250,400,250,400,400,450,450,250,400,250,400
4155,6,6,3,6600,7200,450,450,450,200,450,250,500,400,450,450,200,450,250,500,400,450,450,200,450,250,500
4156,6,6,5,4200,7200,600,600,600,250,500,250,500,600,600,600,250,500,250,500,600,600,600,250,500,250,500
4157,8,7,4,7200,6000,750,750,750,350,750,350,750,550,550,550,300,500,350,750,550,550,550,200,400,200,400
4158,10,9,3,6000,7200,450,450,450,250,450,250,450,450,450,450,250,450,250,450,450,450,450,250,450,250,450
4159,8,8,4,4800,4800,650,650,650,200,450,200,450,450,450,450,150,400,150,400,450,450,450,150,400,150,400
4160,8,10,5,3600,6000,750,750,750,200,400,350,750,750,750,750,200,400,350,750,750,750,750,200,400,350,750
4161,9,9,3,6000,6000,750,750,750,250,750,250,750,750,750,750,250,750,250,750,400,400,750,200,500,250,750
4162,9,6,5,6000,4200,450,500,500,200,550,200,550,450,500,500,150,400,150,400,400,400,400,150,400,150,400
4163,8,10,4,6000,4800,400,400,400,150,450,200,450,400,400,400,150,400,200,450,400,400,400,150,400,150,400
4164,7,7,4,5400,3600,750,750,750,150,450,150,450,750,750,750,150,450,150,450,750,750,750,150,450,150,450
4165,10,9,5,6600,6000,600,600,600,200,600,200,600,600,600,600,200,400,200,600,600,600,600,200,400,200,600
4166,7,10,5,6600,5400,500,500,500,150,450,200,450,500,500,500,150,450,200,450,500,500,500,150,450,200,450
4167,10,5,5,4800,6600,600,600,600,350,600,350,600,600,600,600,350,600,350,600,600,600,600,200,550,350,600
4168,7,5,4,7200,4800,550,550,600,350,550,350,550,550,550,600,300,500,350,550,550,550,600,300,500,350,550
4169,9,6,5,6000,6000,400,400,400,250,400,250,400,400,400,400,250,400,250,400,400,400,400,250,400,250,400
4170,9,5,5,4800,7200,450,450,450,200,450,250,700,450,450,450,200,450,250,700,400,400,400,200,450,250,700
4171,9,6,3,4800,6600,550,550,550,400,750,400,750,550,550,550,400,750,400,750,550,550,550,400,750,400,750
4172,7,5,4,5400,6000,700,700,700,350,600,350,600,700,700,700,350,600,350,600,700,700,700,150,400,150,400
4173,9,10,3,6000,6000,400,400,400,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,450,150,450
4174,10,6,3,3600,4800,400,400,400,300,500,300,500,400,400,400,300,500,300,500,400,400,400,250,450,250,450
4175,6,10,4,3600,4200,700,700,700,200,400,200,400,450,450,450,200,400,200,400,400,400,400,200,400,200,400
4176,10,8,3,3600,3600,800,800,800,150,400,250,450,800,800,800,150,400,250,450,400,800,800,150,400,250,450
4177,6,10,5,3600,7200,400,400,400,400,650,400,650,400,400,400,400,650,400,650,400,400,400,400,600,400,650
4178,10,7,3,6600,5400,400,400,400,350,700,350,700,400,400,400,350,700,350,700,400,400,400,200,500,350,700
4179,9,8,5,4200,6600,500,650,650,300,450,300,450,500,650,650,300,450,300,450,500,650,650,200,400,200,400
4180,6,10,3,3600,4800,450,450,450,400,650,400,650,400,450,450,400,650,400,650,400,450,450,400,650,400,650
4181,7,6,5,4200,6600,700,700,700,400,750,400,750,600,700,700,250,450,400,750,600,700,700,250,450,400,750
4182,10,7,5,4800,6000,600,600,600,250,400,250,400,600,600,600,250,400,250,400,600,600,600,250,400,250,400
4183,7,5,4,7200,7200,800,800,800,250,450,250,450,600,600,800,150,400,250,450,600,600,800,150,400,250,450
4184,9,9,5,5400,3600,400,400,400,150,400,400,600,400,400,400,150,400,400,600,400,400,400,150,400,400,600
4185,7,7,3,3600,5400,700,700,700,150,400,200,550,700,700,700,150,400,200,550,550,550,700,150,400,150,450
4186,10,10,3,7200,6600,500,500,500,200,550,400,800,500,500,500,200,550,400,800,500,500,500,200,550,400,800
4187,8,5,4,7200,4800,800,800,800,200,400,250,700,800,800,800,150,400,250,700,800,800,800,150,400,250,700
4188,10,10,3,3600,6600,700,700,700,200,400,250,450,550,700,700,200,400,250,450,400,700,700,200,400,250,450
4189,8,8,5,6000,6600,800,800,800,250,600,300,800,800,800,800,250,400,300,800,800,800,800,250,400,300,800
4190,7,5,5,7200,5400,650,650,650,150,400,200,600,650,650,650,150,400,200,600,650,650,650,150,400,200,600
4191,7,9,4,4200,6000,600,600,600,300,600,300,600,600,600,600,300,600,300,600,600,600,600,300,600,300,600
4192,10,5,5,7200,3600,400,600,600,250,550,250,550,400,500,600,250,400,250,550,400,500,600,250,400,250,550
4193,6,10,4,6000,3600,600,600,600,300,700,300,700,600,600,600,150,450,150,450,550,600,600,150,450,150,450
4194,6,6,3,6600,6600,450,450,450,300,600,300,600,450,450,450,300,600,300,600,450,450,450,300,600,300,600
4195,10,10,4,7200,3600,550,550,550,350,750,350,750,550,550,550,350,750,350,750,550,550,550,350,750,350,750
4196,8,5,4,7200,4800,400,400,400,350,600,350,600,400,400,400,300,500,350,600,400,400,400,300,500,350,600
4197,6,7,4,4200,7200,800,800,800,250,400,400,650,400,400,400,250,400,400,650,400,400,400,250,400,400,650
4198,8,7,3,3600,3600,450,450,500,150,400,150,400,400,450,500,150,400,150,400,400,450,500,150,400,150,400
4199,10,8,4,6000,6000,600,600,600,200,450,200,550,600,600,600,200,450,200,450,600,600,600,200,450,200,450
4200,7,6,3,4200,5400,650,650,650,200,600,400,800,400,550,550,200,600,250,650,400,450,550,200,600,250,650
4201,10,8,4,4800,7200,650,650,650,200,550,350,750,650,650,650,200,550,200,550,650,650,650,200,550,200,550
4202,8,7,4,6000,6000,450,450,450,250,400,250,400,450,450,450,150,400,250,400,450,450,450,150,400,250,400
4203,8,10,3,6000,4800,800,800,800,400,800,400,800,800,800,800,400,800,400,800,800,800,800,400,800,400,800
4204,10,8,3,6600,4200,400,400,400,150,400,300,450,400,400,400,150,400,150,400,400,400,400,150,400,150,400
4205,9,7,4,4800,4800,500,500,500,250,450,400,600,500,500,500,250,450,400,600,500,500,500,250,450,400,600
4206,6,7,4,6600,7200,650,650,650,300,450,300,450,650,650,650,300,450,300,450,650,650,650,200,400,200,400
4207,9,10,5,3600,5400,400,400,400,200,500,200,500,400,400,400,150,450,200,500,400,400,400,150,450,200,500
4208,6,5,5,5400,7200,550,550,550,250,450,350,750,550,550,550,250,450,350,750,550,550,550,250,450,250,650
4209,8,9,4,6000,4800,700,700,700,150,450,150,450,700,700,700,150,450,150,450,700,700,700,150,450,150,450
4210,10,5,3,4200,4200,450,450,450,200,400,350,550,450,450,450,150,400,350,550,450,450,450,150,400,250,450
4211,6,6,5,4800,7200,550,550,550,250,500,250,500,550,550,550,250,500,250,500,550,550,550,250,500,250,500
4212,6,6,4,7200,6600,500,500,500,250,400,250,400,450,450,450,250,400,250,400,450,450,450,250,400,250,400
4213,8,6,5,3600,6000,450,450,450,250,600,250,600,450,450,450,250,600,250,600,400,400,400,250,600,250,600
4214,10,10,3,7200,5400,750,750,750,400,700,400,700,450,750,750,400,700,400,700,450,750,750,400,700,400,700
4215,7,5,5,4800,6600,750,750,750,350,700,350,700,750,750,750,350,700,350,700,550,550,750,150,450,200,550
4216,9,7,4,5400,7200,800,800,800,200,400,200,400,800,800,800,200,400,200,400,650,650,800,150,400,150,400
4217,7,9,3,6600,7200,400,400,400,200,400,200,400,400,400,400,200,400,200,400,400,400,400,200,400,200,400
4218,6,5,4,7200,3600,400,400,400,250,400,300,650,400,400,400,200,400,200,600,400,400,400,200,400,200,600
4219,7,7,5,6600,7200,600,600,600,250,450,250,450,600,600,600,250,450,250,450,600,600,600,250,450,250,450
4220,6,7,4,3600,4200,600,600,600,250,700,250,700,600,600,600,250,700,250,700,600,600,600,250,700,250,700
4221,7,7,3,4800,3600,400,400,400,300,700,300,700,400,400,400,300,700,300,700,400,400,400,150,400,300,700
4222,6,9,4,5400,4200,700,700,700,300,500,300,500,700,700,700,300,500,300,500,700,700,700,300,500,300,500
4223,7,6,3,6000,6000,650,650,650,300,800,300,800,650,650,650,300,800,300,800,650,650,650,300,800,300,800
4224,7,5,5,6000,4800,500,500,500,150,450,150,450,500,500,500,150,400,150,400,500,500,500,150,400,150,400
4225,6,10,5,4200,4200,750,750,750,350,750,350,750,750,750,750,350,750,350,750,750,750,750,350,750,350,750
4226,8,8,5,3600,7200,400,650,650,200,500,200,500,400,650,650,200,500,200,500,400,550,550,200,400,200,500
4227,6,9,5,5400,6000,800,800,800,150,450,150,450,800,800,800,150,450,150,450,800,800,800,150,450,150,450
4228,10,10,4,3600,3600,550,550,550,250,650,250,650,550,550,550,250,650,250,650,550,550,550,150,400,250,650
4229,8,7,4,6600,6000,550,550,550,300,550,300,550,550,550,550,300,550,300,550,550,550,550,300,550,300,550
4230,10,7,5,4200,5400,750,750,750,250,400,250,400,700,700,750,250,400,250,400,400,400,750,250,400,250,400
4231,8,6,5,6000,3600,550,550,550,250,450,250,450,550,550,550,250,450,250,450,550,550,550,250,450,250,450
4232,6,8,3,6000,6000,800,800,800,300,800,300,800,800,800,800,300,800,300,800,800,800,800,200,400,300,800
4233,8,10,4,4200,5400,400,400,400,300,700,300,700,400,400,400,300,700,300,700,400,400,400,200,400,300,700
4234,9,7,5,6000,6600,500,500,500,250,400,250,400,500,500,500,250,400,250,400,500,500,500,250,400,250,400
4235,9,8,4,7200,4200,450,450,450,300,800,300,800,450,450,450,300,800,300,800,400,450,450,200,500,200,500
