case_id,N_st,n_x,n_y,l_x_mm,l_y_mm,C_G1_Corner_b,C_G1_Edge_b,C_G1_Interior_b,B_G1_Edge_b,B_G1_Edge_h,B_G1_Interior_b,B_G1_Interior_h,C_G2_Corner_b,C_G2_Edge_b,C_G2_Interior_b,B_G2_Edge_b,B_G2_Edge_h,B_G2_Interior_b,B_G2_Interior_h,C_G3_Corner_b,C_G3_Edge_b,C_G3_Interior_b,B_G3_Edge_b,B_G3_Edge_h,B_G3_Interior_b,B_G3_Interior_h
8042,10,5,4,7200,6000,650,650,650,250,550,300,700,650,650,650,250,450,300,700,400,450,450,250,450,300,700
8043,8,5,5,3600,5400,500,500,500,250,500,250,500,450,500,500,250,500,250,500,450,500,500,200,400,250,500
8044,10,7,5,7200,4200,800,800,800,250,600,250,600,700,700,800,250,600,250,600,550,550,800,150,400,250,600
8045,6,5,4,4800,4800,650,650,650,300,450,300,450,650,650,650,300,450,300,450,600,600,650,300,450,300,450
8046,9,7,5,3600,4200,800,800,800,350,600,350,600,800,800,800,350,600,350,600,800,800,800,350,600,350,600
8047,9,8,3,6600,3600,700,700,700,300,450,300,450,700,700,700,300,450,300,450,700,700,700,300,450,300,450
8048,9,9,3,4800,5400,650,650,650,400,750,400,750,650,650,650,150,450,400,750,650,650,650,150,450,400,750
8049,8,9,5,5400,4800,600,600,600,400,800,400,800,450,450,450,400,800,400,800,450,450,450,200,400,400,800
8050,9,5,4,4800,6000,600,600,600,250,450,250,450,600,600,600,250,450,250,450,600,600,600,200,400,250,450
8051,8,9,4,3600,5400,800,800,800,250,550,250,550,800,800,800,250,550,250,550,750,750,800,250,550,250,550
8052,8,7,5,4200,6000,600,600,600,400,750,400,750,550,550,550,400,750,400,750,550,550,550,400,750,400,750
8053,10,6,3,5400,3600,650,800,800,300,800,300,800,650,800,800,200,450,200,450,650,800,800,200,450,200,450
8054,6,9,4,4800,4200,400,400,450,250,700,250,700,400,400,450,250,700,250,700,400,400,450,250,700,250,700
8055,8,8,4,6000,6000,650,650,650,300,550,300,550,650,650,650,300,550,300,550,650,650,650,300,550,300,550
8056,7,8,5,6000,6000,600,600,600,300,450,300,450,600,600,600,300,450,300,450,600,600,600,300,450,300,450
8057,8,8,4,7200,7200,400,400,400,150,400,200,400,400,400,400,150,400,200,400,400,400,400,150,400,200,400
8058,10,6,4,3600,6000,600,600,650,350,800,350,800,450,450,650,350,800,350,800,450,450,650,250,550,350,800
8059,9,6,3,7200,4800,400,400,600,250,550,250,550,400,400,600,200,500,200,500,400,400,600,200,500,200,500
8060,7,5,3,6600,3600,550,550,550,300,550,300,550,550,550,550,300,550,300,550,500,550,550,300,550,300,550
8061,8,6,5,6600,7200,800,800,800,400,750,400,750,800,800,800,400,750,400,750,800,800,800,200,500,200,500
8062,10,8,5,4800,5400,500,750,750,300,600,300,600,450,700,750,300,600,300,600,450,700,750,300,600,300,600
8063,8,8,3,3600,4800,400,600,600,200,550,200,550,400,600,600,200,550,200,550,400,600,600,200,550,200,550
8064,10,7,3,6000,6000,600,600,600,300,450,300,450,600,600,600,300,450,300,450,600,600,600,150,400,300,450
8065,9,6,4,4800,7200,450,450,450,300,450,300,450,400,450,450,300,450,300,450,400,450,450,300,450,300,450
8066,8,7,4,4800,4800,700,700,700,250,750,250,750,700,700,700,250,450,250,750,450,700,700,150,400,250,750
8067,9,5,3,7200,3600,550,550,550,250,750,250,750,550,550,550,250,750,250,750,550,550,550,250,750,250,750
8068,7,5,3,7200,3600,550,550,550,150,400,150,400,550,550,550,150,400,150,400,550,550,550,150,400,150,400
8069,8,8,5,4800,6000,500,500,500,400,800,400,800,500,500,500,400,800,400,800,500,500,500,400,800,400,800
8070,10,10,5,5400,4800,650,650,650,150,400,250,450,650,650,650,150,400,200,400,650,650,650,150,400,150,400
8071,6,6,4,6000,6600,800,800,800,300,500,300,500,800,800,800,300,500,300,500,800,800,800,300,500,300,500
8072,6,7,4,6600,4200,650,650,650,150,400,150,400,400,650,650,150,400,150,400,400,650,650,150,400,150,400
8073,10,5,5,5400,7200,400,400,400,300,500,300,500,400,400,400,300,500,300,500,400,400,400,300,500,300,500
8074,6,8,4,3600,7200,450,450,450,350,650,350,650,400,400,400,350,650,350,650,400,400,400,350,650,350,650
8075,9,9,4,5400,4800,700,700,700,200,450,200,450,700,700,700,200,450,200,450,400,400,700,200,450,200,450
8076,8,6,3,6600,3600,700,700,700,400,650,400,650,700,700,700,150,400,400,650,700,700,700,150,400,400,650
8077,7,7,4,4200,3600,650,650,650,200,600,200,600,650,650,650,200,600,200,600,650,650,650,200,600,200,600
8078,10,8,3,7200,3600,550,550,550,400,800,400,800,400,400,550,400,800,400,800,400,400,550,400,800,400,800
8079,8,6,3,7200,4200,500,500,500,200,450,300,500,500,500,500,150,400,300,500,450,450,500,150,400,300,500
8080,10,6,5,6000,4200,450,450,550,250,700,250,700,400,400,400,250,700,250,700,400,400,400,150,450,150,450
8081,8,10,4,6000,6000,550,550,550,200,500,200,500,450,450,450,200,500,200,500,450,450,450,200,500,200,500
8082,8,6,3,4800,4800,500,500,500,400,800,400,800,400,500,500,400,800,400,800,400,500,500,400,800,400,800
8083,7,9,4,4800,5400,600,600,600,300,550,300,550,600,600,600,150,450,150,450,600,600,600,150,450,150,450
8084,7,10,5,4800,4800,400,400,400,300,800,300,800,400,400,400,300,800,300,800,400,400,400,300,800,300,800
8085,6,10,5,7200,7200,800,800,800,300,600,300,600,700,700,800,200,600,200,600,700,700,800,200,600,200,600
8086,10,10,3,5400,3600,500,500,500,350,550,350,550,500,500,500,350,550,350,550,500,500,500,350,550,350,550
8087,9,7,3,5400,5400,400,450,450,300,550,300,550,400,450,450,150,400,150,400,400,450,450,150,400,150,400
8088,6,7,3,7200,6600,550,550,550,350,700,350,700,550,550,550,350,700,350,700,550,550,550,200,450,200,450
8089,6,7,4,6000,6600,700,700,700,300,750,300,750,700,700,700,150,450,300,750,700,700,700,150,450,300,750
8090,9,9,5,5400,5400,400,450,450,350,550,350,550,400,450,450,350,550,350,550,400,400,450,350,550,350,550
8091,9,6,3,6000,6600,800,800,800,150,450,350,550,450,650,650,150,450,350,550,450,650,650,150,450,350,550
8092,7,8,3,7200,5400,600,600,600,150,450,150,450,400,600,600,150,450,150,450,400,450,600,150,450,150,450
8093,6,6,3,7200,7200,800,800,800,400,750,400,750,800,800,800,200,500,200,500,500,800,800,200,500,200,500
8094,8,6,4,6000,7200,700,700,700,200,600,200,600,700,700,700,200,600,200,600,700,700,700,200,600,200,600
8095,7,9,5,3600,4200,600,600,600,250,600,250,600,450,450,450,250,600,250,600,450,450,450,150,450,150,450
8096,9,10,3,5400,3600,500,600,600,300,600,300,600,500,550,550,300,600,300,600,450,550,550,300,600,300,600
8097,10,5,5,5400,3600,600,600,600,350,750,350,750,600,600,600,200,400,200,400,600,600,600,200,400,200,400
8098,8,9,3,4200,6600,500,500,500,250,700,250,700,500,500,500,250,700,250,700,500,500,500,150,400,150,400
8099,10,8,3,4200,7200,550,550,550,250,500,250,500,550,550,550,250,500,250,500,550,550,550,250,500,250,500
8100,7,10,4,5400,7200,500,500,500,200,600,200,600,400,500,500,150,450,200,500,400,500,500,150,450,200,500
8101,10,7,5,4800,6000,600,600,600,250,750,250,750,600,600,600,250,750,250,750,550,600,600,150,400,250,750
8102,10,5,3,4800,4200,400,400,400,250,450,250,450,400,400,400,250,450,250,450,400,400,400,250,450,250,450
8103,8,8,4,7200,4200,450,450,450,300,600,300,600,450,450,450,300,600,300,600,400,400,450,150,400,150,400
8104,9,7,5,7200,5400,500,500,500,350,800,350,800,500,500,500,350,800,350,800,500,500,500,350,800,350,800
8105,10,8,3,6000,7200,650,650,650,250,750,250,750,550,550,550,250,750,250,750,500,500,500,250,750,250,750
8106,8,8,5,6600,3600,600,600,600,350,550,350,550,600,600,600,150,400,150,400,600,600,600,150,400,150,400
8107,8,8,5,3600,3600,450,450,450,350,750,350,750,450,450,450,350,750,350,750,450,450,450,350,750,350,750
8108,9,6,5,3600,4800,750,750,750,200,450,200,450,750,750,750,200,450,200,450,450,750,750,150,400,150,400
8109,10,5,5,7200,6000,400,550,550,300,600,300,600,400,450,550,300,600,300,600,400,450,550,300,600,300,600
8110,7,5,4,3600,4800,400,400,650,300,750,300,750,400,400,650,200,400,300,750,400,400,650,200,400,300,750
8111,7,10,5,4200,6600,650,650,650,200,400,200,400,500,650,650,150,400,150,400,500,650,650,150,400,150,400
8112,9,9,3,4800,3600,800,800,800,250,550,250,550,800,800,800,250,550,250,550,650,650,650,150,400,200,450
8113,9,5,3,4800,3600,750,750,750,400,600,400,600,750,750,750,400,600,400,600,400,400,400,400,600,400,600
8114,9,7,4,7200,3600,650,650,650,350,750,350,750,650,650,650,350,750,350,750,650,650,650,350,750,350,750
8115,7,10,4,5400,4800,500,500,750,300,800,300,800,400,400,750,300,800,300,800,400,400,400,300,800,300,800
8116,7,5,4,5400,4800,550,550,550,150,450,200,500,550,550,550,150,450,150,450,550,550,550,150,400,150,400
8117,7,7,3,4800,4200,800,800,800,300,550,300,550,400,400,800,200,400,200,400,400,400,800,200,400,200,400
8118,10,5,3,6600,6600,450,450,700,250,650,250,650,450,450,700,250,650,250,650,450,450,700,250,650,250,650
8119,6,5,3,4800,6600,550,550,550,250,500,250,500,550,550,550,250,500,250,500,400,400,450,250,500,250,500
8120,8,6,4,6600,6000,450,450,600,200,400,250,700,450,450,600,200,400,250,700,450,450,600,200,400,250,700
8121,10,8,4,4200,4200,600,600,600,400,750,400,750,600,600,600,400,750,400,750,550,550,550,350,750,350,750
8122,9,10,4,5400,3600,400,400,500,350,750,350,750,400,400,500,150,450,150,450,400,400,450,150,450,150,450
8123,9,8,5,6600,5400,650,650,650,250,400,250,400,650,650,650,150,400,250,400,450,650,650,150,400,250,400
8124,10,5,4,3600,4800,500,500,500,400,650,400,650,500,500,500,250,600,400,650,500,500,500,150,450,400,650
8125,7,10,5,4800,3600,550,550,550,150,450,300,500,550,550,550,150,450,300,500,550,550,550,150,450,300,500
8126,7,10,4,3600,4200,650,650,650,400,800,400,800,500,650,650,400,800,400,800,500,650,650,400,800,400,800
8127,9,9,4,4800,4800,550,550,550,250,700,250,700,400,550,550,150,400,200,400,400,550,550,150,400,200,400
8128,10,5,4,4800,3600,600,600,600,200,400,200,400,600,600,600,200,400,200,400,400,400,400,200,400,200,400
8129,10,10,3,6600,4800,500,500,500,400,750,400,750,500,500,500,400,750,400,750,500,500,500,200,450,400,750
8130,6,5,5,5400,6600,750,750,750,250,700,250,700,750,750,750,150,450,150,450,550,750,750,150,450,150,450
8131,7,8,4,6000,5400,800,800,800,200,400,250,600,800,800,800,200,400,250,600,800,800,800,150,400,250,600
8132,8,9,3,4200,6600,500,500,500,400,700,400,700,500,500,500,400,700,400,700,500,500,500,150,450,150,450
8133,9,6,3,6600,4800,750,750,750,300,700,300,700,750,750,750,300,700,300,700,750,750,750,200,550,300,700
8134,7,7,3,6600,6000,400,400,400,350,550,350,550,400,400,400,350,550,350,550,400,400,400,200,400,350,550
8135,6,6,4,6600,4800,500,500,500,150,400,200,450,400,500,500,150,400,150,400,400,500,500,150,400,150,400
8136,6,5,4,6600,7200,650,650,650,300,500,300,500,650,650,650,150,450,300,500,650,650,650,150,450,300,500
8137,10,10,4,3600,7200,500,500,500,400,700,400,700,450,450,500,400,700,400,700,450,450,500,400,700,400,700
8138,10,6,3,6000,4800,550,550,550,150,400,150,400,550,550,550,150,400,150,400,550,550,550,150,400,150,400
8139,9,6,3,3600,5400,550,550,550,150,450,200,500,450,450,550,150,400,150,400,450,450,550,150,400,150,400
8140,9,5,3,4800,3600,400,800,800,300,450,300,450,400,800,800,300,450,300,450,400,400,800,250,400,250,400
8141,10,9,4,6000,3600,550,550,550,300,500,300,500,500,500,550,300,500,300,500,400,500,550,300,500,300,500
8142,7,8,4,6000,5400,800,800,800,200,500,300,700,800,800,800,200,500,300,700,800,800,800,200,500,300,700
8143,7,10,4,6000,4800,450,450,450,200,400,200,400,450,450,450,150,400,200,400,450,450,450,150,400,200,400
8144,8,9,4,6000,6600,550,550,550,350,750,350,750,550,550,550,350,750,350,750,550,550,550,350,750,350,750
8145,9,7,4,6600,5400,500,500,500,150,450,150,450,500,500,500,150,450,150,450,400,500,500,150,450,150,450
8146,10,7,5,5400,4200,650,650,650,150,400,250,500,650,650,650,150,400,250,500,650,650,650,150,400,250,500
8147,7,5,5,4800,5400,400,400,450,400,750,400,750,400,400,450,400,750,400,750,400,400,450,150,400,150,400
8148,6,7,5,7200,5400,700,700,700,200,400,200,400,700,700,700,200,400,200,400,700,700,700,200,400,200,400
8149,10,7,4,7200,5400,450,450,450,250,550,250,550,450,450,450,250,550,250,550,450,450,450,200,500,250,550
8150,8,8,3,7200,3600,650,650,650,250,750,250,750,650,650,650,250,750,250,750,650,650,650,250,750,250,750
8151,8,6,3,5400,4800,700,700,700,200,450,250,550,550,700,700,200,400,250,550,550,700,700,200,400,250,550
8152,7,9,3,3600,7200,400,400,450,200,500,200,500,400,400,450,200,500,200,500,400,400,450,200,500,200,500
8153,6,8,5,7200,7200,450,450,450,400,700,400,700,400,400,450,400,700,400,700,400,400,450,250,550,400,700
8154,7,6,4,6600,3600,500,500,500,400,800,400,800,500,500,500,300,500,400,800,450,500,500,300,500,400,800
8155,6,8,3,4800,3600,500,500,500,300,700,300,700,500,500,500,300,700,300,700,500,500,500,300,700,300,700
8156,10,9,4,5400,6000,600,600,600,350,800,350,800,450,450,600,350,800,350,800,450,450,600,350,800,350,800
8157,6,10,3,7200,3600,600,600,600,250,750,250,750,600,600,600,200,450,200,450,600,600,600,200,450,200,450
8158,8,6,5,6600,6600,450,450,450,250,450,250,450,400,450,450,250,450,250,450,400,450,450,250,450,250,450
8159,10,10,3,3600,4200,450,450,450,250,550,400,650,450,450,450,250,550,400,650,400,400,400,250,550,400,650
8160,6,7,4,3600,7200,550,750,750,300,600,300,600,550,750,750,300,600,300,600,550,750,750,300,600,300,600
8161,9,9,3,6600,4800,550,550,550,150,450,150,450,550,550,550,150,450,150,450,550,550,550,150,450,150,450
8162,6,8,4,4800,6600,750,750,750,300,800,300,800,750,750,750,300,800,300,800,550,750,750,250,450,250,450
8163,10,8,5,4800,5400,450,450,450,400,800,400,800,400,400,450,250,500,400,800,400,400,450,200,500,200,600
8164,7,9,4,4800,5400,700,700,700,200,400,250,500,700,700,700,200,400,200,400,700,700,700,200,400,200,400
8165,6,6,5,3600,4200,650,700,700,250,450,400,750,650,650,700,250,450,400,750,650,650,700,150,450,400,750
8166,7,6,4,5400,5400,650,650,650,350,600,350,600,650,650,650,350,600,350,600,650,650,650,150,400,150,400
8167,10,9,3,7200,4200,500,500,500,200,450,200,450,500,500,500,150,400,200,450,500,500,500,150,400,200,450
8168,7,6,4,6000,6600,500,500,500,250,550,250,550,400,500,500,250,550,250,550,400,500,500,250,550,250,550
8169,9,9,5,3600,3600,400,400,450,350,650,350,650,400,400,450,350,650,350,650,400,400,450,350,650,350,650
8170,6,5,5,4200,4200,450,450,450,150,400,150,400,450,450,450,150,400,150,400,400,400,450,150,400,150,400
8171,6,10,3,6600,3600,600,600,600,350,750,350,750,600,600,600,200,500,200,500,400,400,400,200,500,200,500
8172,9,8,5,4200,6600,400,400,400,200,550,200,550,400,400,400,200,550,200,550,400,400,400,200,550,200,550
8173,6,10,3,4800,7200,400,400,400,200,400,200,500,400,400,400,200,400,200,500,400,400,400,200,400,200,500
8174,7,5,5,5400,6600,750,750,750,200,450,200,450,650,650,650,200,450,200,450,650,650,650,150,400,150,400
8175,9,5,4,3600,4800,450,450,450,300,450,400,700,450,450,450,300,450,400,700,450,450,450,300,450,400,700
8176,10,5,5,4200,7200,450,450,450,200,600,200,600,450,450,450,150,400,150,400,450,450,450,150,400,150,400
8177,10,7,4,3600,5400,650,650,650,350,750,350,750,650,650,650,200,450,200,450,500,500,500,200,450,200,450
8178,10,6,5,4200,6000,400,400,400,350,550,350,550,400,400,400,350,550,350,550,400,400,400,250,400,250,400
8179,6,5,3,6000,6000,600,600,600,200,450,200,450,400,600,600,200,450,200,450,400,600,600,200,450,200,450
8180,6,8,5,4800,4800,500,500,500,300,700,300,700,500,500,500,300,700,300,700,500,500,500,300,700,300,700
8181,7,9,3,6000,7200,800,800,800,150,450,150,450,800,800,800,150,450,150,450,800,800,800,150,450,150,450
8182,6,6,4,6600,6600,450,500,500,400,750,400,750,450,500,500,250,550,400,750,450,500,500,150,400,150,400
8183,9,8,3,5400,3600,550,550,550,350,650,350,650,550,550,550,350,650,350,650,550,550,550,200,500,200,500
8184,10,6,4,6600,3600,450,450,450,350,700,350,700,400,400,450,350,700,350,700,400,400,450,350,700,350,700
8185,10,5,4,4200,3600,500,500,500,200,400,200,400,450,450,500,200,400,200,400,450,450,500,200,400,200,400
8186,6,5,3,7200,4200,400,450,450,350,750,350,750,400,450,450,200,500,350,750,400,400,400,200,500,350,750
8187,6,9,3,6600,4200,750,750,750,400,750,400,750,400,750,750,400,750,400,750,400,750,750,400,750,400,750
8188,8,9,4,5400,6000,750,750,750,350,800,350,800,750,750,750,350,800,350,800,750,750,750,350,800,350,800
8189,8,7,3,4200,6000,600,600,600,200,500,200,500,600,600,600,200,500,200,500,600,600,600,200,500,200,500
8190,9,9,5,4800,6600,550,550,550,350,600,350,600,550,550,550,150,450,150,450,400,550,550,150,450,150,450
8191,8,9,5,7200,4200,450,450,450,250,600,250,600,450,450,450,250,600,250,600,400,400,400,250,600,250,600
8192,9,7,4,6600,7200,700,700,700,350,650,350,650,650,700,700,350,650,350,650,650,700,700,350,650,350,650
8193,9,9,4,6000,3600,750,750,750,350,800,350,800,750,750,750,350,800,350,800,450,600,750,250,600,350,800
8194,8,5,5,3600,3600,550,550,650,250,450,250,450,400,400,450,150,400,150,400,400,400,450,150,400,150,400
8195,7,5,3,4800,6000,750,750,750,350,750,350,750,750,750,750,350,750,350,750,750,750,750,150,450,350,750
8196,9,7,3,4800,5400,800,800,800,150,450,300,550,800,800,800,150,450,300,550,800,800,800,150,400,250,400
8197,6,6,4,3600,3600,500,500,500,350,600,350,600,450,450,500,150,450,150,450,450,450,500,150,450,150,450
8198,10,8,4,6600,6600,650,650,650,200,450,200,450,650,650,650,200,450,200,450,450,450,450,200,450,200,450
8199,7,5,5,6600,6000,450,500,500,250,750,250,750,450,500,500,250,750,250,750,400,400,400,200,400,200,400
8200,8,5,3,5400,7200,600,600,750,400,700,400,700,600,600,750,400,700,400,700,600,600,750,400,700,400,700
8201,9,5,5,3600,6000,550,550,550,250,400,250,400,550,550,550,250,400,250,400,450,450,550,250,400,250,400
8202,7,9,5,4800,4200,450,450,450,350,800,350,800,400,400,400,150,450,150,450,400,400,400,150,450,150,450
8203,8,6,3,6000,3600,600,750,750,350,550,350,600,600,750,750,350,550,350,600,600,750,750,350,550,350,600
8204,9,9,3,6000,4200,650,650,650,150,450,200,600,650,650,650,150,450,200,500,650,650,650,150,450,200,500
8205,10,10,5,3600,6000,600,650,650,200,400,200,400,500,500,500,200,400,200,400,500,500,500,150,400,200,400
8206,8,7,4,4200,3600,650,650,650,400,600,400,600,650,650,650,400,600,400,600,650,650,650,200,550,200,550
8207,7,7,5,4200,6600,450,450,450,250,550,400,650,450,450,450,200,400,400,650,450,450,450,200,400,400,650
8208,6,7,3,5400,6000,400,400,700,150,400,150,400,400,400,700,150,400,150,400,400,400,700,150,400,150,400
8209,8,10,5,3600,4800,650,650,650,300,500,300,500,650,650,650,300,500,300,500,650,650,650,300,500,300,500
8210,7,9,4,7200,4800,400,400,400,300,550,300,550,400,400,400,150,400,150,400,400,400,400,150,400,150,400
8211,6,5,5,4800,4800,650,650,650,400,650,400,650,650,650,650,400,650,400,650,400,400,400,400,650,400,650
8212,9,9,3,7200,6600,600,600,600,250,500,250,500,600,600,600,150,400,200,450,450,450,600,150,400,200,450
8213,10,7,4,6600,4200,400,400,550,350,700,350,700,400,400,550,350,700,350,700,400,400,550,350,700,350,700
8214,9,7,5,4800,3600,700,700,700,400,600,400,600,700,700,700,400,600,400,600,700,700,700,400,600,400,600
8215,7,6,3,4800,4200,700,700,700,250,700,250,700,700,700,700,250,700,250,700,400,400,500,250,700,250,700
8216,9,10,4,4800,7200,650,650,650,250,750,250,750,650,650,650,250,750,250,750,500,500,500,250,750,250,750
8217,7,7,5,3600,5400,550,550,550,250,500,250,500,550,550,550,150,400,150,400,550,550,550,150,400,150,400
8218,10,5,4,6000,7200,400,400,400,300,750,300,750,400,400,400,150,400,250,400,400,400,400,150,400,250,400
8219,6,7,5,7200,7200,700,700,700,250,400,250,400,500,700,700,250,400,250,400,500,600,700,250,400,250,400
8220,7,9,5,3600,4200,400,400,400,350,700,350,700,400,400,400,350,700,350,700,400,400,400,150,400,150,400
8221,6,10,3,6000,7200,450,450,450,300,600,300,600,450,450,450,300,600,300,600,400,400,450,300,600,300,600
8222,9,9,4,4800,7200,800,800,800,350,600,350,600,800,800,800,350,600,350,600,800,800,800,350,600,350,600
8223,9,7,3,6600,4800,650,650,650,300,700,300,700,650,650,650,300,700,300,700,650,650,650,300,700,300,700
8224,10,5,5,4200,3600,600,600,600,250,450,300,800,600,600,600,250,450,300,800,600,600,600,250,450,300,800
8225,9,8,5,7200,4800,750,750,750,300,700,300,700,750,750,750,150,450,300,700,750,750,750,150,450,300,700
8226,7,5,4,3600,5400,500,750,750,200,600,200,600,500,750,750,200,600,200,600,500,750,750,150,450,200,600
8227,6,7,5,4800,7200,400,400,400,200,400,200,400,400,400,400,200,400,200,400,400,400,400,200,400,200,400
8228,9,7,4,7200,6000,650,650,650,250,450,250,450,650,650,650,250,400,250,400,500,650,650,250,400,250,400
8229,9,8,5,4800,4200,550,550,550,200,400,200,400,550,550,550,200,400,200,400,550,550,550,200,400,200,400
8230,10,6,4,6000,3600,800,800,800,350,550,350,550,800,800,800,250,450,250,450,800,800,800,250,450,250,450
8231,9,9,5,3600,6000,750,750,750,200,400,250,450,450,450,750,150,400,150,400,450,450,750,150,400,150,400
8232,7,10,5,4800,4800,400,400,400,300,750,300,750,400,400,400,300,750,300,750,400,400,400,300,750,300,750
8233,10,9,4,5400,7200,700,700,700,400,750,400,750,700,700,700,400,750,400,750,400,400,400,400,750,400,750
8234,9,8,4,4200,6600,450,450,450,250,750,250,750,400,400,400,250,750,250,750,400,400,400,250,750,250,750
8235,10,10,3,7200,6600,500,500,500,250,500,250,500,400,400,400,250,500,250,500,400,400,400,250,500,250,500
